KO_ID	KO_function	SRS020862	SRS022143	SRS022149	SRS022281	SRS022530	SRS022536	SRS022719	SRS022725	SRS022883	SRS023352	SRS023358	SRS042307	SRS043461	SRS043494	SRS043663	SRS043942	SRS044366	SRS045313	SRS045588	SRS045602	SRS046595	SRS047126	SRS047824	SRS048744	SRS049211	SRS050244	SRS050709	SRS051228	SRS051941	SRS052227	SRS052570	SRS052604	SRS052876	SRS053895	SRS054196	SRS054687	SRS055401	SRS055426	SRS056090	SRS056113	SRS056327	SRS056951	SRS057244	SRS057619	SRS057791	SRS058053	SRS058693	SRS063485
K02227	adenosylcobinamide-phosphate synthase [EC:6.3.1.10]	90.6271	1269.4089	129.3855	853.6667000000001	483.4734	896.1804	356.7339	632.3218	968.494	881.6909	101.682	14.0	258.29290000000003	418.7704	616.9739999999999	83.85079999999999	68.2849	19.7988	116.16460000000001	470.0446	421.8998	290.22319999999996	709.1306	392.58009999999996	284.7638	1170.8881000000001	0.0	258.74	561.6746999999999	286.18670000000003	130.7362	160.3927	516.2882999999999	149.8418	350.5038	423.468	112.622	132.8033	138.8787	554.5646	436.8844	120.3103	283.0078	286.3236	973.5313	249.307	620.6272	1604.89
K02228	precorrin-6A synthase [EC:2.1.1.152]	66.20089999999999	0.0	76.0	397.5243	0.0	498.2934	11.972	85.4621	561.5596	0.0	149.268	0.0	0.0	0.0	0.0	0.0	13.2585	0.0	76.3496	0.0	0.0	109.781	0.0	0.0	0.0	0.0	0.0	201.7983	789.1935000000001	0.0	0.0	180.181	149.4667	41.4022	232.0186	0.0	34.1376	0.0	16.2827	210.5959	0.0	51.6639	0.0	193.9562	0.0	176.20069999999998	0.0	269.6857
K02229	precorrin-3B synthase [EC:1.14.13.83]	56.7775	0.0	59.0	398.46389999999997	0.0	364.2832	13.7043	275.0822	397.7795	0.0	26.8618	0.0	0.0	0.0	0.0	0.0	20.1974	0.0	74.247	0.0	0.0	116.2931	0.0	0.0	0.0	0.0	0.0	172.7252	443.0394	0.0	0.0	119.5669	174.4733	41.293	190.29219999999998	0.0	13.1048	0.0	16.0619	155.0	0.0	32.8154	0.0	197.6923	0.0	78.4816	0.0	274.54200000000003
K02230	cobaltochelatase CobN [EC:6.6.1.2]	58.05499999999999	293.3102	74.8343	767.1782000000001	18.9971	603.2655000000001	110.9406	289.56530000000004	271.8123	104.2033	0.0	0.0	56.4771	405.7545	146.6018	46.0519	30.7751	43.2409	60.0632	446.5784	41.887299999999996	259.379	74.2513	19.4245	39.1662	254.77429999999998	0.0	195.4217	447.8053	70.9704	251.9223	0.0	207.4288	51.062200000000004	185.886	178.6469	26.655900000000003	31.8503	20.0646	201.14579999999998	71.2587	33.2334	195.607	280.7637	450.5381	136.1927	216.0541	1334.8906
K02231	adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]	80.5962	1603.8433	153.1958	872.3749	520.1802	889.1113	380.454	977.0377	1321.8235	1038.5306	105.1404	28.4188	230.0455	447.5591	769.7321	102.7998	28.8567	103.4765	137.8299	508.9531	581.277	286.9113	843.0054	510.223	468.663	1183.4887	0.0	361.19259999999997	377.4181	460.1485	255.2971	418.3629	630.1838	84.20570000000001	284.53000000000003	446.548	124.25389999999999	321.842	98.94500000000001	526.3352	447.6631	164.1291	411.44010000000003	294.7423	1012.1289	446.015	583.374	1378.4607
K02232	adenosylcobyric acid synthase [EC:6.3.5.10]	89.2009	1060.6581	149.0331	799.2068	527.7335	818.9924	509.8963	1006.1624	831.5558	1032.4684	165.4596	21.2853	279.5224	409.9148	804.5651	119.61919999999999	61.2063	132.29749999999999	139.8831	542.6296	422.6118	310.5938	869.8243	401.6474	326.01099999999997	760.6261	0.0	266.3517	801.3644	352.8051	100.18180000000001	339.6972	733.8956	77.0753	316.7199	398.0166	114.8095	215.3145	148.6059	611.3864	427.8799	135.073	370.2702	390.6814	985.6600999999999	385.9551	598.1813000000001	1533.9706
K02233	adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]	65.9961	1355.3183000000001	152.4562	892.5663	488.2785	853.0043000000001	362.602	922.0952	1514.4511	1053.5921	109.1516	27.0749	280.8016	402.3727	791.9479	105.4277	17.7205	117.6505	117.248	489.59319999999997	409.3312	288.9729	754.9293	447.4294	281.9083	1340.2734	0.0	343.60310000000004	1006.2381	438.628	246.71820000000002	230.9196	574.5565	88.638	380.2591	438.9926	140.1628	229.2999	147.903	515.8981	387.1423	160.1323	366.9679	306.6731	962.8488000000001	356.95570000000004	531.2577	1964.2350999999999
K02234	cobalamin biosynthesis protein CobW	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.6012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.5477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.6421
K02237	competence protein ComEA	916.9084	1965.3178	330.4629	1649.5934	1159.3636999999999	1642.207	9049.7448	1845.3426	2665.9398	1879.4268	460.6147	489.0682	1854.4359	1818.7185	3276.1755000000003	999.3816	417.45640000000003	276.4214	273.6022	2724.0612	4738.2464	941.1245	3375.5809	1758.2263	82.25489999999999	4354.8952	72.7493	652.6799	1419.6752	1202.9578999999999	496.5464	619.7710000000001	1328.1702	1488.8585	1139.2902	2235.7192	889.9072	1066.2903	856.9202	1204.2184	1208.0866	293.9876	1333.8962999999999	804.9646	2602.4398	1299.0034	3324.9387	5363.4415
K02238	competence protein ComEC	980.3221	3462.5092	651.3432	2590.9527	2290.7218000000003	2073.095	2616.6061	2330.4923	3411.5226000000002	3022.1962	423.7862	410.7973	1844.7725	2650.9597	4300.0658	1048.4335	291.1776	294.1807	190.1171	2788.4688	2427.4318	1013.4305	4324.9611	1954.7208	730.0392	3447.9299	15.0	678.4043	1532.8531	1684.5340999999999	953.2170000000001	469.1361	1766.3189	1077.2356	1009.952	3358.41	763.4947	1213.144	899.231	1373.2105	2169.2089	322.757	1851.2618	797.2678999999999	3744.9001	883.6831	2963.8672	4663.0
K02240	competence protein ComFA	248.5722	333.067	16.7983	50.322900000000004	370.2184	131.3131	554.8542	158.38909999999998	35.5921	474.8008	133.5237	100.1294	111.90950000000001	520.4502	896.3059000000001	340.0394	27.826	48.171	0.0	672.5344	1109.2635	148.2704	285.4908	229.0737	0.0	462.1836	0.0	109.96039999999999	190.8073	109.1652	29.5972	31.943800000000003	144.4805	43.8669	179.4179	1058.2976	168.8612	367.1429	305.6492	149.0206	307.26210000000003	54.37859999999999	176.06019999999998	8.6843	813.2497	150.7498	589.9759	222.8212
K02241	competence protein ComFB	0.0	97.9936	43.4818	212.8065	24.728499999999997	85.1429	18.5927	82.1871	196.0947	57.2672	0.0	0.0	12.0	27.8796	16.5642	11.565	0.0	0.0	0.0	11.9876	17.0764	9.3571	96.2899	14.8294	0.0	50.5697	0.0	0.0	49.1394	0.0	0.0	32.5272	10.1224	0.0	0.0	54.8096	0.0	23.5291	0.0	16.462600000000002	38.5172	9.7493	0.0	0.0	75.2427	33.636	79.9928	72.5149
K02242	competence protein ComFC	852.5023	2912.3776000000003	514.473	2001.5692999999999	1952.0231999999999	1851.1935	3058.1125	2435.8392	3302.7403	2825.39	526.4558	468.2004	1200.7954	1965.0499	3810.6777	1194.985	226.7901	262.9645	172.8466	2899.4548	2956.0882	831.4277	4515.1348	1321.7375	393.399	3781.4258	33.0249	717.6196	1837.2457	1241.771	1202.0993	617.1341	1628.6395	720.5494	905.5212	2819.5305	790.2452	1008.9413999999999	866.9411	1146.3494	1562.4619	297.8709	1333.4805	944.5135	2853.0816	1083.6725	2714.1294000000003	4501.4356
K02243	competence protein ComGA	242.6647	329.4382	0.0	44.4395	324.4766	79.6882	175.4595	45.4823	54.9669	268.2653	75.1322	29.116799999999998	161.2866	626.5275	980.696	319.0642	52.6582	29.742	0.0	679.3226	850.5531000000001	133.73250000000002	41.5241	96.8788	0.0	227.93630000000002	0.0	87.511	210.3884	93.9299	43.9922	21.7431	227.2801	113.4924	27.4413	870.8165	131.6037	388.675	287.7665	143.9669	98.6914	46.2981	135.0348	113.24249999999999	382.4438	78.69749999999999	689.4578	197.3831
K02244	competence protein ComGB	269.6373	296.5478	12.4366	52.3999	300.3988	53.9149	144.6288	160.7911	45.9273	264.5547	138.2308	43.612	217.46269999999998	518.6765	1026.799	299.2309	57.4379	32.6339	0.0	736.7212999999999	820.2053	153.77870000000001	207.6713	141.3525	0.0	452.7451	0.0	125.9749	174.6543	58.990399999999994	39.3635	18.529	191.2863	68.01769999999999	155.5671	449.9184	79.0	263.5684	288.293	131.5314	201.692	32.9835	119.1265	190.58100000000002	382.2084	32.6527	469.0432	257.5003
K02245	competence protein ComGC	272.5808	665.7578	23.8298	92.83019999999999	357.3627	130.9419	364.0453	264.5113	113.2588	852.5828	240.76409999999998	67.7308	276.5631	910.5597	1079.2227	360.1642	55.540400000000005	86.1004	24.4983	1152.2403	1047.8472000000002	266.01959999999997	716.256	395.7997	0.0	526.8283	11.985399999999998	149.6019	188.5625	170.5899	45.7669	57.8596	260.6228	154.9929	218.5494	758.6951	171.3243	261.5868	315.7008	276.5933	664.1387	111.922	121.08	267.4362	964.3181	188.803	733.6455	369.9674
K02246	competence protein ComGD	99.7479	403.7453	4.1969	42.0026	245.8108	185.498	258.5388	138.8623	69.6091	413.9381	114.0519	71.03020000000001	212.5146	600.9459	736.076	270.948	34.5297	7.8805	11.1724	717.37	628.939	235.14880000000002	263.2001	177.00279999999998	0.0	396.3371	5.5402	133.7435	155.0121	109.4916	35.085	37.4364	221.6362	145.9108	95.0891	878.5823	155.1063	195.3179	300.3581	224.348	525.1056	36.0284	123.277	196.69400000000002	571.1615	178.71540000000002	758.4614	307.5376
K02248	competence protein ComGF	350.1436	361.2991	6.5173	73.641	304.5628	112.44500000000001	383.59499999999997	184.3211	76.079	568.8192	212.8958	98.2115	220.1405	546.0969	931.9386000000001	427.8537	60.5604	39.8925	15.1115	841.4096	430.5881	174.9101	370.3148	225.4052	0.0	409.425	2.6797	113.90350000000001	176.889	128.7604	60.3667	30.774900000000002	224.8921	141.7482	179.357	901.2172	182.8723	249.7163	328.3859	220.5542	564.2431	25.820999999999998	155.0747	227.0829	596.9416	174.1316	898.0969	284.68919999999997
K02250	competence protein ComK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.5753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5759	0.0	0.0	0.0	0.0	0.0
K02257	heme o synthase [EC:2.5.1.141]	377.3388	0.0	91.8192	423.9297	0.0	534.5524	13.8261	180.85150000000002	673.4674	0.0	39.0225	107.9991	0.0	0.0	0.0	0.0	15.7204	0.0	92.7098	0.0	0.0	153.3384	0.0	0.0	0.0	0.0	0.0	210.81220000000002	432.3344	0.0	0.0	56.4989	260.1008	243.2037	431.4189	0.0	296.6478	0.0	152.1547	246.91289999999998	0.0	42.1221	0.0	300.0025	0.0	260.0257	0.0	347.1682
K02259	heme a synthase [EC:1.17.99.9]	450.55519999999996	0.0	170.0	805.3396	0.0	593.9728	12.0	354.5645	327.5996	0.0	37.9437	112.9669	0.0	0.0	0.0	0.0	18.2949	12.2512	100.5404	0.0	0.0	194.6189	0.0	0.0	0.0	0.0	0.0	433.9852	635.9724	0.0	0.0	0.0	654.7273	275.1494	661.4257	0.0	294.564	0.0	146.78730000000002	390.4395	0.0	93.0278	0.0	618.2485	0.0	298.3732	0.0	406.3514
K02274	cytochrome c oxidase subunit I [EC:7.1.1.9]	354.4554	0.0	73.4503	367.4611	0.0	421.5507	30.1976	361.01959999999997	52.5638	0.0	33.7612	114.3826	0.0	0.0	0.0	0.0	10.2382	31.159	0.0	0.0	0.0	167.8068	0.0	0.0	0.0	0.0	0.0	158.0	429.4759	0.0	0.0	204.1194	167.3098	218.1465	221.1094	0.0	13.4059	0.0	15.2982	249.39260000000002	0.0	59.233000000000004	0.0	219.1891	0.0	178.40800000000002	0.0	317.4973
K02275	cytochrome c oxidase subunit II [EC:7.1.1.9]	425.9227	0.0	70.7597	478.9308	0.0	437.02889999999996	32.1961	374.1358	555.2348000000001	0.0	90.3046	118.5723	0.0	0.0	0.0	0.0	37.3919	23.6588	74.186	0.0	0.0	160.0672	0.0	0.0	0.0	0.0	0.0	145.603	473.52529999999996	0.0	0.0	167.8786	531.0578999999999	219.6164	436.8744	0.0	223.5091	0.0	192.5537	276.5812	0.0	63.1802	0.0	325.0518	0.0	243.38979999999998	0.0	285.789
K02276	cytochrome c oxidase subunit III [EC:7.1.1.9]	438.17999999999995	0.0	64.1302	472.2942	0.0	414.0355	34.1264	382.34479999999996	476.9158	0.0	142.4793	108.8659	0.0	0.0	0.0	0.0	24.0	29.9255	59.8694	0.0	0.0	165.79489999999998	0.0	0.0	0.0	0.0	0.0	155.7613	516.1145	0.0	0.0	145.0414	613.1502999999999	62.2832	441.9771	0.0	199.2469	0.0	177.2199	193.5207	0.0	41.0	0.0	318.8481	0.0	253.4978	0.0	281.7179
K02278	prepilin peptidase CpaA [EC:3.4.23.43]	0.0	0.0	0.0	0.0	0.0	49.3696	0.0	120.9456	7.8435	0.0	40.2331	3.9699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	7.6817	0.0	0.0	32.9029	6.6893	0.0	0.0	0.0	0.0	0.0	5.1818	0.0	59.0	0.0	0.0	29.2517	0.0	0.0	0.0	0.0	0.0	2.6107	0.0	0.0
K02279	pilus assembly protein CpaB	584.984	164.3928	203.7	614.8769	88.3286	528.335	112.965	488.8481	1144.4559	61.800399999999996	203.519	161.28019999999998	57.2917	94.686	103.8867	214.7915	345.1083	24.5866	210.23760000000001	80.1458	61.321600000000004	384.4958	424.1598	152.98409999999998	10.7905	151.9889	5.3622	292.7269	365.2624	31.305	24.5203	25.187800000000003	246.066	499.4993	500.2818	261.7202	473.5403	152.2985	368.1925	384.1755	120.1503	122.40620000000001	29.747700000000002	1254.9464	524.8812	617.2997	177.8483	1821.6455
K02280	pilus assembly protein CpaC	0.0	0.0	0.0	28.5815	0.0	51.4965	10.6682	197.6515	82.4261	0.0	38.4381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.227600000000002	0.0	0.0	32.5243	0.0	0.0	0.0	0.0	0.0	20.4274	10.4182	0.0	0.0	0.0	0.0	0.0	14.8648	0.0	97.3243	0.0	64.8351	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	664.5407
K02282	pilus assembly protein CpaE	15.8695	0.0	58.343	64.8983	0.0	208.68400000000003	0.0	91.5586	232.496	0.0	16.6803	33.7119	0.0	0.0	0.0	0.0	149.4638	0.0	39.4698	0.0	0.0	66.0195	0.0	0.0	0.0	0.0	0.0	43.2978	78.5471	0.0	0.0	0.0	0.0	57.9056	119.3369	0.0	95.4266	0.0	35.7635	127.9201	0.0	59.564099999999996	0.0	328.2413	0.0	169.8543	0.0	378.6699
K02283	pilus assembly protein CpaF [EC:7.4.2.8]	742.972	1104.0432	244.8123	1626.5432	254.01600000000002	987.7338	236.1114	468.5737	1972.7669	647.4399	174.0977	93.3605	552.2895	1139.3047	241.7534	458.23699999999997	223.2948	25.8084	216.5092	265.2474	261.8553	509.05490000000003	1191.5063	683.0814	52.7418	996.4335	6.006	491.3295	1231.9877999999999	191.02960000000002	236.6479	6.094	253.4673	618.4295	1151.1317999999999	1056.2562	554.6473	423.0091	505.0142	876.7814999999999	688.1829	195.2653	241.08169999999998	1220.7754	1320.7148	628.0714	744.736	2228.4968
K02291	15-cis-phytoene synthase [EC:2.5.1.32]	85.5443	34.0722	88.0994	583.0806	351.5041	738.9127	547.8325	506.1377	991.3658	26.7574	63.1434	3.812	136.6926	15.0012	8.3027	7.1289	58.586	0.0	149.3782	130.0188	966.126	281.6518	90.2238	270.1696	0.0	468.9494	24.2662	234.3315	794.3604	31.0094	194.0931	330.3782	806.2532	410.7935	365.6596	1058.4711	114.7799	31.6902	104.9949	281.9918	0.0	71.1593	171.5406	231.6548	0.0	126.49020000000002	273.5571	1772.0196
K02297	cytochrome o ubiquinol oxidase subunit II [EC:7.1.1.3]	0.0	0.0	0.0	46.5393	0.0	0.0	0.0	0.0	82.7526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0465
K02298	cytochrome o ubiquinol oxidase subunit I [EC:7.1.1.3]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.3573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.2046
K02299	cytochrome o ubiquinol oxidase subunit III	0.0	0.0	0.0	60.5509	0.0	0.0	27.2801	41.6788	101.0289	0.0	0.0	5.7123	0.0	0.0	0.0	0.0	0.0	0.0	40.908699999999996	0.0	0.0	28.7188	0.0	0.0	0.0	0.0	0.0	0.0	24.2385	0.0	0.0	0.0	0.0	139.4914	17.5498	0.0	51.7299	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9021	0.0	789.2828
K02300	cytochrome o ubiquinol oxidase subunit IV	0.0	0.0	5.8589	47.6127	0.0	15.2333	7.5132	47.3307	179.3802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.299	0.0	0.0	31.034999999999997	0.0	0.0	0.0	0.0	0.0	0.0	29.5566	0.0	0.0	0.0	0.0	130.8621	27.340600000000002	0.0	53.6447	0.0	47.1006	0.0	0.0	0.0	0.0	3.5912	0.0	5.0	0.0	828.9004
K02302	uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]	33.0	47.9202	35.8637	104.6322	180.475	252.0574	964.6166	104.2519	295.4271	0.0	23.0	186.40789999999998	151.7219	274.9177	0.0	130.7221	9.4752	90.485	0.0	253.7589	819.9391	281.5189	296.46119999999996	97.2253	38.9306	292.7189	18.2068	67.49600000000001	90.4887	141.6024	361.0479	92.2413	110.80940000000001	339.9558	95.0774	330.8222	16.0434	85.6613	139.8384	46.3019	0.0	5.2422	267.0086	18.4912	227.3788	225.35129999999998	301.0	935.1498
K02303	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	393.872	28.3662	99.7448	650.028	19.9134	519.7934	66.0737	298.0401	690.2106	25.6274	141.1738	83.1516	64.2587	35.0	60.5503	144.6711	60.4946	11.8526	106.9734	49.0	29.3191	282.61650000000003	13.8629	159.0	0.0	34.932	4.8799	262.1525	652.5097000000001	62.7401	15.0	143.85490000000001	419.01689999999996	222.49669999999998	558.3228	91.7686	208.37220000000002	57.3185	217.80270000000002	462.0024	29.0	42.8557	26.642699999999998	386.2912	148.9266	307.0277	177.69389999999999	1370.2381
K02305	nitric oxide reductase subunit C	0.0	0.0	0.0	44.3113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.1656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	389.8631
K02313	chromosomal replication initiator protein	1200.8926	3630.4179	688.2565999999999	2542.2074000000002	1801.7745	2629.8965	3292.4013	2510.371	3972.3294	3029.3966	520.423	528.3266	1272.5523	2429.5063	3950.9586	1328.6384	337.3426	239.6286	348.1423	2655.2814000000003	3345.6422	998.7397	4122.5442	1915.6631	376.41560000000004	4213.8802	23.5446	652.9195	1858.4684	1161.0611999999999	1300.2313	847.9139	2553.0238	1180.5852	962.9316	3919.0237	1207.2178	1275.3897	1067.2356	1372.2724	1839.9132	411.3751	1669.4262	1104.3786	4229.809	1350.0179	2683.3959	5320.8122
K02314	replicative DNA helicase [EC:5.6.2.3]	1314.8043	4508.2311	573.0707	2914.0129	1781.5963	3876.7617999999998	3570.2733000000003	3185.9062	4146.9774	3999.1442	779.9476	483.1207	1506.9879	2957.3494	4877.4158	923.3827	300.7821	217.385	641.8545	3446.7685	2894.8914999999997	1415.5379	4067.6896	1798.0069	842.7446	5049.2109	51.7037	950.9916000000001	1855.0833	1387.4632	1304.6994	824.2153	2713.3136	1234.0529000000001	1571.3606	3432.0399	1199.5044	1337.7101	1631.8600000000001	2226.7621	1859.3256	383.8082	1803.4407	1483.4708	2890.0661	1561.5433	2873.7059	6879.7016
K02315	DNA replication protein DnaC	106.5952	1074.3826	80.2688	312.5239	189.6052	386.04110000000003	306.5364	549.139	668.6299	524.6558	66.3195	23.2061	182.547	416.0864	274.7018	270.9704	38.5704	19.6525	0.0	70.84049999999999	542.6954	131.6315	696.7526	425.1859	314.7249	721.856	0.0	76.2058	38.9621	124.39500000000001	52.6691	58.674800000000005	142.2919	136.7189	10.5946	332.4247	119.23	203.2409	223.61610000000002	123.5866	392.2618	4.6713	147.859	82.4188	460.6904	189.4571	214.30700000000002	852.5936
K02316	DNA primase [EC:2.7.7.101]	731.8506	3207.3692	384.034	2146.3697	1990.6913	1853.0711	3568.0808	2277.7187	3199.9082	2761.234	416.97339999999997	294.0973	1040.4118	1695.2043	3818.2851	563.2084	143.38909999999998	215.2509	134.5748	2664.129	2343.098	903.3527	3546.0775	1438.3466	373.4302	3696.5533	23.67	514.8024	1627.427	738.0585	1267.2283	391.4111	1800.5753	963.2820999999999	742.8899	2554.5183	494.07	693.9095	715.0067	1393.5184	1477.894	295.8062	1069.2542	1139.9905	2734.4392	1019.0397	1959.0756	5417.8909
K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	35.0678	429.7027	0.0	115.4128	211.0007	119.7761	80.7474	131.4494	188.0343	232.3807	0.0	0.0	74.16539999999999	251.0776	14.4678	11.6667	0.0	7.3222	0.0	25.9519	31.6027	17.0	154.6846	127.3183	0.0	577.6991	0.0	0.0	73.4982	90.6058	6.9701	70.598	28.2773	27.8968	65.4299	154.4209	0.0	40.7723	16.0289	53.1728	81.2149	0.0	234.25279999999998	32.7394	248.7057	63.3568	48.0987	159.6981
K02335	DNA polymerase I [EC:2.7.7.7]	699.5214	2720.8852	366.6128	2363.6466	1305.9754	1954.7844	2958.8361999999997	2394.6798	3096.7159	1706.0154	301.6435	355.11990000000003	1129.1423	1931.8572	1762.9503	552.6092	318.7224	163.3445	228.6342	1872.1582	2238.0195	729.3946	2778.955	1370.994	392.7982	2863.0895	24.075400000000002	657.1097	1291.9885	1190.7416	840.7154	433.6325	1568.6265	531.399	782.3263	2461.3971	664.4077	753.5616	840.2456	1232.5484999999999	1465.49	213.32920000000001	1418.5677	792.189	2588.4995	1059.6356	2331.6158	4447.5505
K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	882.0565	1691.0014	362.0087	1935.3116	1122.4925	1679.4961	1506.4709	1757.5737	2198.1356	1236.9268	182.8854	345.13059999999996	818.6646	1136.4935	2402.7722	361.3447	152.7339	96.6965	151.95940000000002	1449.3402	2039.5132	699.0337000000001	2760.7717	1175.4532	330.3922	2213.1309	18.0006	581.2963	763.2304	684.0962000000001	1093.5717	404.0447	1013.8915999999999	898.6355	603.5479	1281.6103	518.5811	374.103	645.9796	904.7866	1005.3764	152.12720000000002	964.9496	964.0398	2016.0878	709.0778	1195.2934	3535.595
K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	1123.4753	4597.1863	662.2293	2688.6133	1691.7933	2951.0003	4001.3151000000003	2825.6793000000002	4319.7953	4028.4154	729.6025	495.19689999999997	1681.7032	2481.1856	3666.1088999999997	1165.8413	319.7295	351.0323	326.3095	3282.7772999999997	3891.1544	949.7269	5000.2038	1977.6895	549.207	4426.0918	42.4661	730.9052	2256.1327	1516.8745	1409.4612	616.3738999999999	2063.2263	1388.421	1183.2619	3739.6304	1307.4187	1302.9117	999.8287	1546.2819	2061.203	431.1548	2278.6841	1364.2036	2809.294	1624.7227	2914.1908	5499.501
K02339	DNA polymerase III subunit chi [EC:2.7.7.7]	74.6134	57.4983	43.4871	235.9995	590.0032	328.0011	1554.0908	345.2497	694.8027999999999	166.65030000000002	103.4297	259.6372	402.6798	292.6168	585.2161	119.507	30.9537	43.7917	87.08070000000001	813.1927000000001	812.9887	278.2359	322.1383	347.2778	0.0	541.7989	18.7616	99.1903	134.9649	137.7176	400.8008	80.5795	259.7559	488.42719999999997	126.13239999999999	705.8951999999999	188.0148	105.511	167.8571	154.68720000000002	25.8634	32.0	739.6486	25.4775	274.0	220.8504	730.1296	1733.9222
K02340	DNA polymerase III subunit delta [EC:2.7.7.7]	813.8647	3404.6494000000002	431.06850000000003	2297.1116	1603.5305	1988.7456	1911.6453999999999	2041.2281	3256.5198	2262.3679	324.8016	340.0481	1084.6036	1627.0867	2492.1686	618.35	203.6327	222.8207	228.1226	2366.7199	2116.8994	880.8787	2468.5799	1085.0333	355.5826	2518.1572	14.556799999999999	670.1829	1295.0086	825.0395	914.3140000000001	406.8292	1534.2524	935.4492	909.2316999999999	1950.2803000000001	627.592	547.5647	651.8821	1181.3912	1252.4565	271.5885	1282.852	767.9669	2281.6989	870.8399	2177.8459	4575.1443
K02341	DNA polymerase III subunit delta' [EC:2.7.7.7]	358.32050000000004	737.3825	154.75379999999998	841.7354	334.3658	704.9085	1609.1596	466.475	1120.9526	252.15460000000002	38.110600000000005	109.983	362.2819	253.5516	310.972	289.69689999999997	38.3731	0.0	151.6773	551.9834999999999	869.8421000000001	491.0356	776.636	524.3933	210.54340000000002	496.727	10.0	242.5694	429.7303	151.261	755.7396000000001	121.0957	672.0759	666.0375	514.9285	1082.4569	183.3374	153.813	326.5867	517.4415	402.8661	109.5824	469.9498	575.4141	638.7795	328.9856	956.7573	2286.0646
