KO_ID	KO_function	SRS062418	SRS062714	SRS063373	SRS063823	SRS064197	SRS064466	SRS064937	SRS065299	SRS075765	SRS075771	SRS075870	SRS075876	SRS075987	SRS075993	SRS076764	SRS076770	SRS076868	SRS076874	SRS077239	SRS077245	SRS077384	SRS077390	SRS077441	SRS077447	SRS077633	SRS077639	SRS097912	SRS097918	SRS097966	SRS097972	SRS098045	SRS098057	SRS1054712	SRS1054853	SRS1054881	SRS893260	SRS893280	SRS893283	SRS893291	SRS893318
K02679	prepilin peptidase dependent protein A	107.0	0.0	324.474	5.7148	174.0617	0.0	87.0875	84.1676	18.2408	83.0	99.2986	351.0308	146.1137	29.6532	193.4778	14.0	17.8478	102.5817	117.9538	123.3032	0.0	0.0	203.9518	108.4425	0.0	43.1349	58.533699999999996	87.6436	61.25020000000001	22.9843	6.5395	98.2004	150.605	178.5623	198.85549999999998	37.0	9.4971	72.82339999999999	0.0	49.6666
K02680	prepilin peptidase dependent protein B	107.3361	0.0	133.2943	0.0	174.0	0.0	67.8368	84.1548	9.4812	83.2469	98.09620000000001	330.45730000000003	172.65890000000002	29.3266	191.1994	18.8075	21.0934	46.98	148.9191	133.0474	0.0	0.0	441.3766	112.2527	0.0	41.082499999999996	50.5063	82.5706	109.34020000000001	125.2935	0.0	98.0	113.1307	175.6611	252.4158	37.0	9.0	41.0	0.0	40.2879
K02681	prepilin peptidase dependent protein C	0.0	7.3639	209.9039	0.0	60.0	0.0	5.0	0.0	15.9472	84.0	19.8225	0.0	5.6799	29.0	185.8383	21.165	0.0	46.957100000000004	53.337	74.0	0.0	0.0	611.3696	120.32339999999999	0.0	33.0924	51.0462	8.4422	54.2442	32.7937	5.4048	98.0	0.0	169.0	80.6502	37.0	9.0	42.0	0.0	5.5479
K02682	prepilin peptidase dependent protein D	124.0	67.2737	241.3581	0.0	183.0	0.0	4.6976	0.0	16.7162	107.0	50.3243	284.573	178.0383	31.8919	61.0968	22.6757	7.1284	27.628100000000003	0.0	166.4744	17.5067	0.0	209.545	116.12	0.0	44.8158	47.5541	118.8095	90.8491	224.5422	7.8784	88.0	105.5068	143.7523	197.2545	41.0	7.5045	67.8446	0.0	26.0685
K02686	primosomal replication protein N	147.0	240.3189	438.90919999999994	9.6155	147.3635	3.7626	103.6493	223.25510000000003	23.869799999999998	240.93040000000002	90.99090000000001	808.6312	147.1529	56.425	171.4871	202.3517	18.7248	55.849599999999995	159.8949	280.6978	228.4832	92.1583	202.3486	286.62739999999997	7.9633	341.0585	286.5915	570.7881	308.3963	482.9919	54.422	410.9565	621.8928999999999	238.49970000000002	42.7676	23.0	37.0813	165.9238	0.0	58.8058
K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	198.06	1261.1278	1336.5409	36.2233	650.3282	26.5173	506.8014	998.9457	870.5137	914.6792	1492.1544	1383.7984000000001	1846.3303	122.1145	1714.0386	536.8963	1115.9118	360.6511	1640.6347	1166.5342	1220.2524	390.4556	1769.694	587.769	1161.8835	637.6472	1446.2578	939.215	1468.282	1749.1324	810.6629	896.2692000000001	1187.6929	615.3795	1293.3815	574.7844	126.252	443.8161	934.9344	429.189
K02688	transcriptional regulator, propionate catabolism operon regulatory protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.5164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02742	SprT protein	141.0	143.7009	341.5385	0.0	183.1322	8.3267	167.5973	143.9341	14.3973	206.8304	18.8	375.7732	172.7918	35.1593	327.0161	85.1782	21.2442	93.57159999999999	101.70389999999999	327.1039	19.7412	57.6729	424.6267	107.4239	0.0	108.46379999999999	45.0	241.184	38.687	379.62690000000003	9.312	167.8717	197.79340000000002	213.0328	154.7076	28.0	13.3614	184.4155	3.2138	109.0344
K02744	N-acetylgalactosamine PTS system EIIA component [EC:2.7.1.-]	5.3152	66.3221	88.38929999999999	0.0	0.0	4.1986	60.6553	40.9799	28.599600000000002	70.9243	9.068	6.1814	38.8367	15.0	79.3289	33.2695	32.0567	11.4199	28.9575	87.69200000000001	26.1298	14.334499999999998	127.05189999999999	9.1011	36.5416	72.8359	70.5655	17.5034	14.1542	43.6138	8.1066	5.9471	31.5011	5.2785	57.2438	11.7785	0.0	0.0	24.485400000000002	58.1452
K02745	N-acetylgalactosamine PTS system EIIB component [EC:2.7.1.-]	0.0	57.867900000000006	55.6568	0.0	0.0	0.0	63.4972	31.1551	130.0664	60.192499999999995	17.4601	6.2075	90.5776	11.8033	141.8826	23.9979	56.182199999999995	86.1018	51.591300000000004	92.18050000000001	77.7338	6.5714	16.1405	0.0	59.390299999999996	55.8361	110.382	18.5305	39.8302	67.3112	96.5304	27.9648	38.545100000000005	12.7288	47.587	91.82390000000001	0.0	0.0	54.8186	53.0042
K02746	N-acetylgalactosamine PTS system EIIC component	0.0	35.537099999999995	42.1464	0.0	0.0	0.0	60.3829	26.1491	128.59539999999998	41.8433	30.144599999999997	7.4367	95.1953	12.6616	169.6779	27.0623	63.361999999999995	85.0538	45.6261	58.9385	83.1635	13.3613	19.3924	58.194500000000005	65.29140000000001	58.096	91.4867	29.032899999999998	39.615700000000004	51.5967	107.0264	41.7949	10.6667	9.6793	41.9926	91.41489999999999	0.0	5.1464	57.760999999999996	38.3915
K02747	N-acetylgalactosamine PTS system EIID component	0.0	29.8818	0.0	0.0	0.0	0.0	65.7697	20.2911	127.6423	56.221	33.7131	8.5603	100.8194	13.7476	137.78539999999998	29.2919	53.8883	79.6423	43.563900000000004	59.8403	82.5891	7.7354	22.7648	35.403999999999996	36.1837	36.0806	93.471	19.652	40.790000000000006	57.4883	88.1433	29.2578	22.266	11.436499999999999	28.2246	100.8203	0.0	8.1383	61.9869	26.7326
K02750	alpha-glucoside PTS system EIICB component [EC:2.7.1.208 2.7.1.-]	21.7763	36.5385	255.4016	0.0	0.0	0.0	16.0963	84.4836	129.90800000000002	83.2339	83.7549	90.3177	199.9696	27.3478	42.013000000000005	534.1569	78.3457	47.501	285.0703	99.2664	81.6043	106.126	87.7418	31.9075	97.84100000000001	50.5815	26.9484	214.58390000000003	30.1775	25.976	12.8205	53.493	43.8913	125.612	35.4631	102.9792	334.21979999999996	13.3279	38.6516	48.7539
K02757	beta-glucoside PTS system EIICBA component [EC:2.7.1.-]	35.3422	74.2707	228.40449999999998	0.0	9.7153	54.8337	566.6372	229.5854	454.50010000000003	1062.6568	253.4428	148.5074	118.9905	361.2629	700.3864	676.9177	466.8641	495.7917	562.5372	649.0674	511.2521	570.7281	113.5173	583.3504	637.31	647.8489	576.0885000000001	309.1004	307.19530000000003	448.55039999999997	218.2294	53.2535	73.9998	373.7487	133.82909999999998	311.9973	553.7116	84.6868	325.0599	199.8815
K02759	cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205]	39.8096	207.00300000000001	398.8716	15.4041	88.0648	0.0	212.6551	90.6001	334.7447	183.6219	201.0205	413.3541	497.47209999999995	30.7784	488.7045	96.8673	338.9194	34.742200000000004	265.3917	266.1307	245.58419999999998	105.59700000000001	224.8347	82.3161	366.6558	311.6075	222.8797	592.8966	194.5248	320.6833	446.49989999999997	225.6543	97.4366	458.98900000000003	324.0241	254.6623	69.7748	186.8375	323.3757	108.3198
K02760	cellobiose PTS system EIIB component [EC:2.7.1.196 2.7.1.205]	46.341100000000004	143.1248	387.9232	5.1891	87.09649999999999	0.0	199.8471	109.7122	385.55019999999996	205.718	216.1964	376.9458	494.8378	33.756	507.42699999999996	101.273	349.4954	67.6028	304.48109999999997	434.8212	281.651	130.0653	213.7906	89.5725	421.99890000000005	292.2942	258.4191	670.2374	212.1282	394.2265	409.9448	234.5435	90.3827	464.1235	335.7528	202.4134	110.36200000000001	172.2636	371.92	128.4843
K02761	cellobiose PTS system EIIC component	22.0414	62.9689	228.5445	0.0	74.851	0.0	120.85640000000001	86.9411	295.00780000000003	184.2553	163.9949	362.016	441.5412	28.977800000000002	499.91790000000003	127.0945	197.0392	34.6137	218.6488	305.3419	226.1369	108.93	163.2739	74.1474	295.04019999999997	179.8733	263.9086	578.3749	164.39499999999998	260.359	306.735	196.6726	58.3814	338.8218	238.46460000000002	233.92929999999998	86.8027	112.7119	356.67600000000004	134.38139999999999
K02768	fructose PTS system EIIA component [EC:2.7.1.202]	39.2297	56.6515	63.7537	4.1141	18.4692	0.0	8.2689	87.3234	301.3513	120.4597	227.5007	60.5898	339.2254	0.0	61.8769	14.414200000000001	281.6776	13.9654	120.2688	238.9567	142.4296	31.5618	0.0	0.0	567.2977	42.841499999999996	198.3761	153.0	151.7987	123.8541	251.67759999999998	15.4897	36.0201	25.3946	70.9361	26.9265	0.0	27.1321	27.0284	18.5918
K02769	fructose PTS system EIIB component [EC:2.7.1.202]	0.0	19.4071	30.6062	0.0	0.0	0.0	0.0	7.0283	5.4798	9.1195	27.4551	38.3208	9.171100000000001	0.0	18.1289	0.0	0.0	0.0	0.0	2.1197	3.8239	0.0	0.0	0.0	0.0	23.796699999999998	41.7856	64.0	0.0	21.0	10.8032	9.0	4.5327	0.0	0.0	4.6955	0.0	17.0	3.8032	6.301
K02770	fructose PTS system EIIBC or EIIC component [EC:2.7.1.202]	162.1241	70.7741	687.5586000000001	9.2253	428.846	8.9827	554.646	404.6276	499.1133	1133.4107000000001	247.8254	308.0351	694.6075	327.1638	1098.8254	883.9729	437.4409	580.6882	777.0306	940.0757	265.5591	636.4992	218.7842	732.0927	544.9177999999999	378.2046	303.28860000000003	1086.6116	183.9415	979.8697	197.0963	569.8429	196.0267	643.8318	257.57370000000003	265.1392	559.7805000000001	237.30939999999998	361.3089	277.7755
K02773	galactitol PTS system EIIA component [EC:2.7.1.200]	0.0	4.1312	103.1836	0.0	16.0	0.0	41.479	30.777	40.187799999999996	94.1715	22.0	75.6835	25.5773	86.0	48.827	12.0425	66.5924	0.0	49.4777	7.5222	63.4221	16.0	4.1551	15.0786	26.4215	65.3925	42.2274	164.0	22.330599999999997	71.2869	34.2834	31.0	0.0	17.3908	77.4281	44.029300000000006	18.6921	44.8438	0.0	22.9459
K02774	galactitol PTS system EIIB component [EC:2.7.1.200]	0.0	19.6355	99.97529999999999	0.0	17.0	0.0	43.3017	30.6672	67.4468	89.1685	26.4184	81.1666	30.5022	85.8878	76.93950000000001	2.6051	64.775	0.0	51.6566	16.6882	44.2617	37.979600000000005	5.0	14.3503	26.3367	56.252500000000005	65.7513	166.814	23.0824	74.2211	38.6642	35.0947	28.727600000000002	14.2456	69.2587	56.8014	17.6395	20.4906	24.5856	29.4
K02775	galactitol PTS system EIIC component	0.0	4.2951	105.2969	0.0	16.0362	0.0	39.0695	33.4239	95.99959999999999	108.3101	72.7517	59.0	49.5055	84.5577	75.8225	3.584	106.9505	0.0	53.7229	32.8825	50.4991	58.1515	5.9851	46.2626	33.6084	44.690799999999996	69.2782	184.82930000000002	28.5803	82.6818	50.6302	31.5144	27.8639	8.1234	69.6966	46.3264	26.4529	39.5851	44.3042	21.7406
K02777	sugar PTS system EIIA component [EC:2.7.1.-]	110.62830000000001	330.3956	362.4175	29.8735	198.44119999999998	0.0	252.18859999999998	294.1336	279.2654	103.0522	294.785	438.869	150.59019999999998	44.368	983.872	422.75370000000004	75.0688	109.9722	535.8646	255.44580000000002	261.5055	85.8703	96.6101	149.668	88.2561	90.6012	153.8903	114.0977	166.01319999999998	200.6697	284.2347	150.5569	137.6592	209.32920000000001	286.0709	235.927	452.25090000000006	140.5084	526.4491	175.9816
K02781	glucitol/sorbitol PTS system EIIA component [EC:2.7.1.198]	12.0	112.3279	286.9071	7.7177	0.0	34.0	38.2675	164.3068	366.6157	145.2033	87.3011	113.42320000000001	333.5141	31.1017	369.074	98.70859999999999	154.0233	81.8024	133.2392	318.2701	262.43149999999997	98.9013	154.6789	97.1523	86.4106	216.8965	200.7996	309.5242	116.6425	115.32740000000001	194.99720000000002	123.70179999999999	39.6673	127.1666	203.253	167.7254	51.5824	84.9137	270.9581	92.6772
K02782	glucitol/sorbitol PTS system EIIB component [EC:2.7.1.198]	11.2202	120.2608	107.1602	4.9215	0.0	38.6003	102.08720000000001	155.941	232.5965	130.1322	82.9236	98.6789	326.941	27.6957	256.28950000000003	111.4293	133.16910000000001	110.6601	85.7016	246.931	270.0515	118.273	170.5996	108.7528	45.0667	236.5494	135.2449	76.3282	97.2323	120.70060000000001	174.7378	105.6814	74.6233	126.253	225.4552	124.3119	98.0345	112.6246	258.7783	42.966899999999995
K02783	glucitol/sorbitol PTS system EIIC component	16.456699999999998	129.7063	209.0839	8.2711	0.0	36.9778	119.27	151.5781	226.763	98.146	122.36070000000001	95.91760000000001	243.8484	30.8158	196.52769999999998	107.2146	135.2357	130.3882	184.7073	228.8982	274.75870000000003	53.4597	205.292	122.6286	49.9011	242.44709999999998	131.8132	305.5651	132.4897	147.4704	198.8386	121.8307	63.5452	125.09389999999999	142.4643	118.75619999999999	92.5752	123.9106	252.6937	54.9443
K02784	phosphocarrier protein HPr	220.4724	741.9385	1378.4527	26.1185	409.4057	72.1163	558.0206	667.3972	1816.1955	868.7275999999999	1354.3511	1438.836	1709.9367	317.8474	2326.5487	1142.2352	1743.0374	669.912	1584.8083	1155.7539	1091.4746	700.0845	925.987	807.7484999999999	1729.7993	1363.7085	1319.8712	1204.7063	1355.8771	1597.7212	1323.4743	854.8062	603.5063	816.7595	1074.2949	768.4411	288.2686	458.5886	1007.6126	465.5417
K02786	lactose PTS system EIIA component [EC:2.7.1.207]	11.6887	52.3931	572.151	0.0	146.8553	0.0	99.5031	81.6447	128.8066	109.1038	49.2106	84.55969999999999	122.0062	14.084900000000001	251.0994	65.8554	50.092200000000005	63.8741	85.20439999999999	152.5504	51.305099999999996	42.9731	132.8051	51.4183	203.7372	62.7736	155.8554	255.4151	44.307	84.6635	45.1792	60.7044	29.4906	184.7138	95.7516	11.6572	53.9718	71.3208	154.3113	70.3941
K02788	lactose PTS system EIICB component [EC:2.7.1.207]	9.863	0.0	246.4792	14.705300000000001	144.1862	0.0	83.44030000000001	65.0805	110.71119999999999	101.26670000000001	37.2416	80.0411	31.804000000000002	12.4798	46.436	34.9748	58.571799999999996	0.0	44.2072	78.2926	68.4289	37.2267	0.0	63.691599999999994	155.0865	27.6513	94.5384	184.9495	38.6174	76.9674	37.1543	38.232	0.0	124.338	17.3404	0.0	0.0	2.9769	98.39840000000001	53.1727
K02791	maltose/glucose PTS system EIICB component [EC:2.7.1.199 2.7.1.208]	0.0	55.7138	96.8743	0.0	12.4768	0.0	14.7405	26.822300000000002	7.6122	7.6315	65.4637	35.0	28.3767	0.0	35.207300000000004	18.7055	8.2781	0.0	63.0577	36.7426	24.5671	11.3487	9.6886	27.0	26.7533	0.0	65.0778	95.2048	23.0	107.57390000000001	0.0	51.6582	34.281	10.6911	82.29690000000001	21.289099999999998	0.0	16.9143	0.0	14.0
K02793	mannose PTS system EIIA component [EC:2.7.1.191]	89.0127	215.55180000000001	640.7279	45.474000000000004	406.46909999999997	33.4898	358.3847	220.8062	412.8519	854.1993	208.9925	867.7764	516.6009	203.9777	524.0548	407.9412	301.8534	629.2509	882.1672	503.4315	413.37030000000004	468.9284	1101.481	806.2941	490.0484	887.8205	463.817	992.8002	428.32230000000004	933.3252	313.6452	603.6179999999999	488.1672	384.3071	571.7688	238.3964	244.2104	303.2597	216.6049	356.6971
K02794	mannose PTS system EIIAB component [EC:2.7.1.191]	33.8968	402.5622	897.4869	47.437799999999996	284.1978	15.3059	341.78610000000003	428.1012	673.5607	333.9512	221.79340000000002	521.0928	874.7031	126.315	1364.4762	192.6718	298.6197	239.9368	716.6544	336.7002	477.1371	94.8332	745.6454	215.1266	495.69259999999997	257.8818	624.1994	386.2487	220.1415	406.6248	315.8794	198.6094	251.8851	403.2915	644.1182	438.4413	325.5145	164.1944	770.211	155.5004
K02795	mannose PTS system EIIC component	104.7028	229.98520000000002	1100.9558	28.6646	526.4112	48.6251	685.6027	498.9166	860.7821	916.3044	270.8848	841.5054	809.303	274.57529999999997	1093.0577	395.3895	390.4353	680.1844	847.2638	555.9377999999999	590.5328	539.0752	483.6826	773.2434	891.3728	766.9692	551.1455	879.5629	374.1803	621.8247	491.1751	293.0596	156.287	713.9473	569.9727	388.8011	682.9009	316.4681	900.3327	366.348
K02796	mannose PTS system EIID component	65.5658	139.6937	780.8634999999999	27.598599999999998	266.7031	22.6318	568.1832	406.2654	871.0643	820.6958	257.1331	671.1403	1163.0241	197.77439999999999	739.8547	588.0453	414.5891	519.9506	552.7989	477.3876	538.6376	514.6828	496.83480000000003	648.7334	774.4174	741.1368	608.2932	682.8722	190.2678	257.8938	468.5278	268.4711	249.3608	648.716	466.6725	268.1069	570.5573	310.7437	519.1619000000001	260.5448
K02798	mannitol PTS system EIIA component [EC:2.7.1.197]	22.0	43.7693	127.2123	0.0	0.0	0.0	14.0225	31.5025	22.1621	12.0	7.2005	6.5135	28.892699999999998	0.0	136.0707	17.5708	0.0	0.0	68.5276	10.3227	19.0753	10.2352	20.5776	29.2416	31.1689	0.0	21.2534	10.7329	0.0	8.8425	0.0	0.0	61.9196	0.0	217.7226	13.3689	0.0	11.4475	32.5092	6.0822
K02800	mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197]	23.0	40.2851	117.7524	0.0	0.0	4.0733	50.948800000000006	28.863699999999998	33.4865	96.6567	37.5189	9.788	69.8838	52.445899999999995	177.9359	325.7561	39.096199999999996	158.9899	59.5389	173.7703	45.5069	63.292	11.1079	62.309000000000005	42.548500000000004	167.46640000000002	15.735700000000001	5.016	24.1522	137.42270000000002	21.7683	17.4429	53.586800000000004	26.310499999999998	169.4453	28.863699999999998	108.7727	23.4342	46.910700000000006	16.8411
K02803	N-acetylglucosamine PTS system EIIB component [EC:2.7.1.193]	19.2825	60.0	0.0	16.2497	0.0	56.708600000000004	383.1073	51.0	122.2814	959.0294	317.18190000000004	224.4743	268.3203	466.4431	330.2279	426.9597	149.8341	569.9562	53.0	360.82030000000003	253.6147	348.35249999999996	0.0	675.3425	203.723	1054.7302	259.83209999999997	315.4303	181.0	473.8886	89.9827	33.2061	52.0	277.11719999999997	18.8788	101.5921	634.4032	312.7795	76.9307	384.7926
K02804	N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]	133.5596	172.9197	185.0879	0.0	197.18110000000001	0.0	0.0	112.5042	25.1767	149.75920000000002	117.07239999999999	13.933900000000001	63.2668	28.252200000000002	96.7007	43.6959	94.8524	35.960499999999996	155.8262	309.40430000000003	10.3811	0.0	425.75100000000003	103.6823	67.8212	22.6939	112.93639999999999	97.0143	133.7039	208.6945	11.2109	102.7841	161.4794	150.0026	318.9136	77.4854	12.0	78.9941	23.2842	0.0
K02805	dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]	0.0	7.0	20.3482	0.0	13.8749	0.0	17.0	50.1246	29.714499999999997	90.11179999999999	34.016400000000004	30.0581	10.0	6.979	32.2923	0.0	65.507	0.0	0.0	88.00059999999999	11.8103	31.4125	10.5993	9.392	41.0	7.1697	25.6072	38.286	0.0	35.8524	33.0	290.28790000000004	0.0	13.1391	22.3127	0.0	0.0	6.0236	78.7145	3.7244
K02806	nitrogen PTS system EIIA component [EC:2.7.1.-]	12.98	92.0	327.43420000000003	0.0	5.8896	6.1533	142.9099	120.9737	9.0	209.15429999999998	27.7676	580.708	271.2738	23.7244	38.6933	193.2516	20.5658	126.3409	622.7134	305.2287	298.0	119.81519999999999	893.0911	368.9844	119.0	336.1018	312.8344	492.4858	260.4767	754.6994	43.0	517.0264000000001	339.73420000000004	110.97019999999999	313.89209999999997	13.0	33.5517	143.3365	0.0	123.3229
K02810	sucrose PTS system EIIBCA or EIIBC component [EC:2.7.1.211]	164.1864	408.46569999999997	313.82779999999997	0.0	457.5692	19.0954	304.7274	417.1238	528.5044	969.4339	319.0223	398.4983	699.8589	238.0558	1079.1272000000001	1047.6105	559.0775	390.5333	748.7845	894.1362	509.6373	540.9656	416.4666	612.3305	754.3923	332.7306	501.7877	460.4228	487.6846	513.1254	381.4566	208.7289	240.5097	191.0463	339.6367	480.9937	377.034	177.7142	555.8618	424.094
K02819	trehalose PTS system EIIBC or EIIBCA component [EC:2.7.1.201]	9.8134	18.9155	8.2135	0.0	0.0	0.0	11.4761	3.2995	61.16760000000001	95.8257	21.5209	107.8626	201.5422	14.5596	106.7184	8.337	44.8185	0.0	0.0	47.1999	140.2899	27.5021	0.0	55.2674	0.0	15.7477	35.9611	216.7541	16.3563	129.0731	143.6057	120.329	21.422	98.90880000000001	9.1015	0.0	9.6746	35.942099999999996	74.2461	57.3742
K02821	ascorbate PTS system EIIA or EIIAB component [EC:2.7.1.194]	43.701899999999995	211.42419999999998	267.0909	0.0	185.5954	28.9513	138.27960000000002	157.1656	473.75759999999997	300.7301	404.57529999999997	386.8294	366.5448	59.9822	403.4737	185.8544	489.85290000000003	134.1834	263.2917	660.4351	379.8674	206.5031	193.60379999999998	245.2589	388.1373	319.0575	318.2174	413.8941	274.7775	548.0213	281.8533	291.0646	112.26060000000001	259.8735	425.4309	236.0618	236.0579	160.5783	385.0444	109.5756
K02822	ascorbate PTS system EIIB component [EC:2.7.1.194]	36.078	267.776	320.6268	1.7778	262.7556	29.485500000000002	92.9635	155.5	423.2331	355.915	408.2949	359.226	415.5777	80.6724	397.288	157.2549	521.9316	129.4413	299.8806	631.5614	358.0182	191.1712	212.16019999999997	245.1195	320.2561	360.1946	543.3503000000001	424.1742	274.3667	526.2494	325.5125	381.6693	126.6392	276.7175	439.4461	331.4342	38.6609	185.9933	462.9603	156.6391
K02823	dihydroorotate dehydrogenase electron transfer subunit	35.6284	578.5466	497.1386	12.2873	148.1829	0.0	136.8801	504.546	918.3731	320.0392	1102.3912	265.3807	911.3919	18.2625	1614.0843	124.42609999999999	1258.6924000000001	103.12740000000001	783.1648	437.7907	763.4081	111.5476	353.8272	70.65960000000001	742.3910000000001	150.4625	1028.0126	106.191	848.7456	416.8148	543.2999	43.0138	742.8261	276.0967	725.3416	414.6712	45.276199999999996	142.7984	791.2784	80.9678
K02824	uracil permease	185.8326	869.5052	975.1047	9.7555	365.8781	6.1206	311.06080000000003	841.8018000000001	580.5584	442.5245	1109.1942999999999	1113.3652	1091.9377	139.74290000000002	1705.6025	285.2398	823.0756	223.2874	1178.4093	653.6175000000001	1177.5552	189.4204	1426.7014	491.2994	613.6269	292.4548	968.5107	384.6625	821.5234	1069.382	537.8325	441.543	901.5031	479.57739999999995	752.607	454.7364	77.5415	304.4948	980.8737	180.1445
K02825	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	258.6962	679.8314	1341.9116000000001	29.1119	446.6593	61.5906	1000.9876	781.4857999999999	1294.8446	1641.8333	1232.3016	1176.9386	1221.8695	409.0224	1407.6216	1378.3348	1110.0725	679.9958	1041.9149	1322.65	977.3786	863.034	803.2577	865.8288	681.3747000000001	789.9835	1016.6849	1457.193	1072.9083	1197.4858	971.7887000000001	771.3029	448.3759	817.2051	734.9898000000001	1522.8816	672.2248999999999	681.9108	1176.5597	845.3626
K02834	ribosome-binding factor A	263.1432	1480.8402	1493.9307000000001	19.258	307.109	48.9623	1080.9855	1458.0427	1872.8449	1679.1016	2313.7193	1737.969	2349.4351	488.5514	2911.1295	1552.7863	2270.6234	869.5922	2275.7468	1823.1053	1634.1576	1052.8704	1601.6862999999998	1129.0429	2051.5799	1526.5346	1721.6671	1560.4625	1961.8024	1965.2557	1452.0332	1014.3681	1268.4435	949.6725	1285.0502999999999	1410.5629	778.6818000000001	531.3091	1842.7434	756.7913
K02835	peptide chain release factor 1	277.6996	1197.2165	1014.5752	23.540100000000002	486.4749	91.9978	769.7615	1422.554	1636.4126999999999	1444.0443	1874.4893	1560.4826	1696.2739	353.1443	1992.2524	1294.0668	2172.5234	832.6926	2044.0433	1889.3309	1600.3003	1049.3037	1786.9881	1002.1831999999999	1627.2449000000001	1624.4536	2095.5623	1299.9786	2150.5098	1382.2125	1624.5196	858.5919	992.5837	853.3481	829.5297999999999	1311.0393	717.5299	426.36920000000003	1394.1549	717.9328
K02836	peptide chain release factor 2	250.2154	1245.857	1798.065	18.6706	484.9795	72.9997	922.7827	1365.3092	1725.4211	1458.3286	2446.8265	1627.1978	1939.7706	366.3558	2641.9417000000003	1418.0271	2159.0912	666.2702	2070.1857	2003.6164	1820.5712	785.2965	1653.104	1189.3854000000001	1906.2495	1517.1546	2046.6979000000001	908.0621	2191.7526	1463.7648	1316.6407	811.0994	1272.9984	944.0814	1130.8561	1121.2333	521.5805	769.7503	1238.2029	744.4429
