KO_ID	KO_function	SRS016474	SRS016529	SRS016569	SRS016575	SRS016647	SRS016665	SRS016740	SRS016746	SRS016815	SRS016858	SRS016876	SRS016969	SRS017007	SRS017025	SRS017076	SRS017088	SRS017120	SRS017139	SRS017209	SRS017227	SRS017279	SRS017304	SRS017324	SRS017330	SRS1041125
K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	582.3606	1466.5607	1680.7198	1336.1116	607.5163	580.5626	937.7078	1178.6493	2497.0	449.0102	585.667	5243.7912	4205.5456	633.4829	542.2222	345.4659	1565.4084	1622.0175	2374.4154	1868.4031	491.9688	646.183	768.5891	380.36519999999996	94.3722
K00795	farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]	105.9948	740.6465	0.0	200.2188	110.5372	170.00809999999998	180.9606	192.8543	430.21610000000004	44.0	103.7572	754.2044999999999	1961.5072	374.23839999999996	24.2834	45.304399999999994	484.2079	567.1674	801.6655	398.4993	209.1532	306.8952	106.94749999999999	0.0	10.7076
K00796	dihydropteroate synthase [EC:2.5.1.15]	676.418	3314.7167	2918.1386	1366.2287000000001	844.7319	828.9831	890.9236999999999	1614.2013	3705.7192	1045.3425	663.5695000000001	5242.893	4311.9333	804.0781000000001	1797.084	435.6595	1842.36	2162.3781	2587.1677	1869.2804	889.9185	908.6304	1245.814	559.3441	138.679
K00797	spermidine synthase [EC:2.5.1.16]	401.5978	333.7588	1256.0317	557.58	228.68099999999998	415.5245	540.8181	968.7069	1384.2887	165.7667	425.44599999999997	1806.8305	2003.5083000000002	397.236	232.6448	302.4081	1135.7042999999999	1603.3629	832.7505000000001	774.498	224.2315	889.3326999999999	241.4313	226.4896	172.57659999999998
K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]	411.5106	562.5387	1127.6604	723.7093	279.86749999999995	484.985	724.8999	975.8423	868.0932	162.1929	311.9119	3055.2315	1818.2906	215.3949	643.272	10.2183	905.6455	1475.5273	683.3629000000001	919.706	236.5708	640.236	584.0877	44.313	10.484300000000001
K00799	glutathione S-transferase [EC:2.5.1.18]	179.8887	0.0	594.1164	459.3222	0.0	314.069	131.6309	264.6239	393.8279	0.0	225.7788	586.3667	1436.4016000000001	255.7351	0.0	33.9775	233.9749	763.7244	1451.0093000000002	1433.2549999999999	124.8456	474.2201	9.2133	4.6974	0.0
K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	734.8963	2770.6382	2768.6876	1532.4724	1042.0573	775.7206	1271.7624	1557.1898	3693.2875	835.5851	745.6494	5960.2881	4060.2297	724.8077	1311.7622000000001	341.36379999999997	2732.6925	2697.3966	1811.8892	2059.3621	663.3278	970.1712	1255.2902	506.7493	167.436
K00803	alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26]	13.4239	0.0	0.0	42.6476	0.0	55.0153	0.0	14.0354	0.0	0.0	30.259900000000002	0.0	0.0	13.5144	0.0	0.0	0.0	68.9256	0.0	27.6708	0.0	79.1593	0.0	0.0	0.0
K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	591.0521	2504.474	3036.7871	1596.3894	1169.9475	741.272	1271.0652	1303.075	3853.0615000000003	1190.0534	749.5365	6022.1647	5630.9884999999995	723.2587	1731.9683	420.44649999999996	2661.489	2401.3036	2322.1009	2081.8215	808.6998	1227.7007	1226.9068	445.08799999999997	242.49630000000002
K00809	deoxyhypusine synthase [EC:2.5.1.46]	49.5244	0.0	7.8354	377.5254	0.0	89.04509999999999	0.0	278.71659999999997	29.9563	0.0	222.809	250.28699999999998	203.5259	24.8087	6.1945	0.0	0.0	330.86060000000003	209.5629	335.1159	0.0	21.7149	0.0	0.0	0.0
K00812	aspartate aminotransferase [EC:2.6.1.1]	197.29070000000002	752.8483	683.2699	590.4226	637.738	176.715	385.0283	359.5437	1572.3317	329.1251	309.2122	1892.0637	581.3876	76.5414	434.8601	0.0	1234.8148999999999	585.7812	438.6056	516.9131	255.8406	66.9861	535.1584	90.2286	163.15800000000002
K00813	aspartate aminotransferase [EC:2.6.1.1]	60.7025	661.817	704.7345	213.2147	78.7733	85.5042	124.74269999999999	300.44	275.6551	45.0	41.1984	568.0159	1241.897	294.20169999999996	19.2446	18.0	0.0	563.4608	418.9221	291.8454	113.1834	198.4333	10.0737	15.7255	6.22
K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	729.391	1613.946	1377.5078	909.9403	785.2898	736.4807	634.1803	1355.8406	2060.3702000000003	622.001	542.7423	2220.1383	2643.8629	990.8553	686.6847	30.6483	1622.43	2195.032	814.9466	1531.2905	580.4713	1389.963	359.7387	480.8548	130.3281
K00819	ornithine--oxo-acid transaminase [EC:2.6.1.13]	66.4177	0.0	0.0	100.8018	0.0	126.0008	0.0	109.9631	9.4618	0.0	120.0684	206.9957	146.0	12.6691	0.0	0.0	0.0	267.3017	63.2736	338.1201	0.0	17.0	0.0	0.0	0.0
K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	703.4875	3512.3905	3164.0781	1550.4331	1139.0473	977.9954	1415.2584	1687.6785	3564.4546	1019.4339	807.4697	4337.4562000000005	4441.6635	996.9568	1550.399	483.8311	3480.5445	2388.0254	1263.8709	1918.2399	652.2264	1194.9987	984.0929	270.6734	188.7044
K00821	acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	366.1886	185.9337	589.3026	440.7443	20.8806	463.0328	229.2624	339.4168	378.9117	0.0	320.8884	646.3514	1474.3974999999998	218.4549	153.9792	20.0431	759.6432	1479.0679	724.1701999999999	837.384	86.1003	704.044	25.669600000000003	133.8004	70.4808
K00823	4-aminobutyrate aminotransferase [EC:2.6.1.19]	31.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.4696	0.0	0.0	0.0	28.6262	0.0	132.1067	0.0	18.9174	0.0	0.0	0.0
K00824	D-alanine transaminase [EC:2.6.1.21]	95.421	247.9196	98.1607	190.1648	141.1934	76.9678	263.42490000000004	17.887999999999998	466.3886	136.0793	84.4572	313.31780000000003	353.46819999999997	16.1138	312.9569	10.2284	478.6888	293.6499	117.6352	253.86690000000002	80.52099999999999	104.086	185.9625	5.6702	0.0
K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	752.642	1896.78	2620.2444	1486.0983	902.6102	918.9067	1262.0141	1657.2736	3506.5246	901.9645	800.3384	5802.0129	3412.5896	922.4325	1351.896	242.0093	1938.8377	2469.1593	2116.1307	1929.7547	706.5311	1235.1284	781.1332	532.9691	196.9059
K00831	phosphoserine aminotransferase [EC:2.6.1.52]	713.0689	1175.3762000000002	1992.1452	1362.0011	386.58570000000003	811.3893	696.0598	1426.6763	2518.4317	619.5639	639.5391	4747.2746	3920.0728	567.5562	425.1673	6.2302	1445.269	2020.3210000000001	1967.7119	2149.686	450.0152	1002.2492	787.6027	104.5109	146.13909999999998
K00832	aromatic-amino-acid transaminase [EC:2.6.1.57]	65.7036	0.0	422.6851	141.5767	7.1391	131.9661	76.0193	97.0439	413.4217	0.0	89.7456	595.2805999999999	1152.5692	108.14099999999999	17.4925	15.0	202.5059	362.41949999999997	536.843	354.4509	98.7655	208.7109	9.7471	0.0	0.0
K00833	adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	159.0677	354.1867	439.89979999999997	651.6120999999999	15.839200000000002	313.7478	195.79330000000002	521.9813	773.6553	35.9123	360.4237	737.4242	1497.6318999999999	359.5868	333.62170000000003	9.5666	694.3921	847.6122	515.7770999999999	592.2947	166.1046	137.7041	79.3917	15.3963	4.2282
K00835	valine--pyruvate aminotransferase [EC:2.6.1.66]	8.6984	0.0	633.7728999999999	89.7488	13.3152	38.1477	198.6087	23.2993	369.11080000000004	4.2668	22.7804	655.4725	1712.9505	59.464	20.8299	35.454	367.3783	295.2137	838.7492	103.0277	173.0962	75.9234	7.8067	0.0	0.0
K00836	diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]	0.0	0.0	0.0	0.0	0.0	34.3663	0.0	0.0	0.0	0.0	5.1516	15.3568	0.0	9.5516	0.0	0.0	0.0	53.2213	0.0	73.9527	9.7949	0.0	0.0	0.0	0.0
K00841	aminotransferase [EC:2.6.1.-]	46.134	853.1261	620.4771000000001	122.53569999999999	280.4817	16.2501	139.4984	12.4689	170.13549999999998	151.11339999999998	0.0	150.7668	831.7312999999999	122.6138	1123.9604	75.1573	623.9335	159.8601	41.8821	25.5881	242.4903	252.7105	212.2231	38.964600000000004	32.6049
K00844	hexokinase [EC:2.7.1.1]	53.018	0.0	0.0	50.486599999999996	0.0	0.0	0.0	43.348	15.2457	6.3052	28.192700000000002	154.9789	0.0	0.0	0.0	0.0	9.6432	112.9232	0.0	67.682	0.0	0.0	27.7385	0.0	0.0
K00845	glucokinase [EC:2.7.1.2]	106.8199	0.0	265.9246	149.612	15.1235	131.1317	66.6932	135.8754	341.99	0.0	74.47890000000001	399.3558	2113.3986	98.40780000000001	6.524	14.8349	285.3609	700.1360999999999	621.5341	493.7025	94.0377	138.02	9.4383	5.1379	8.3333
K00847	fructokinase [EC:2.7.1.4]	468.20730000000003	1454.8208	1964.1425	519.5383	666.8872	547.4397	447.0475	1267.6195	3257.9331	932.5056999999999	407.97929999999997	3084.9308	3641.3747000000003	555.8064999999999	588.2044000000001	94.3116	1832.4738	1522.979	1788.099	1393.3597	583.9095	722.8466999999999	468.14279999999997	118.35300000000001	153.953
K00848	rhamnulokinase [EC:2.7.1.5]	367.2507	190.8163	662.9523	149.7208	227.8593	86.3059	143.8859	222.0375	1135.6136999999999	369.82149999999996	171.6895	658.6522	243.7167	231.0471	552.4458999999999	0.0	686.2153	225.917	204.4183	317.1598	168.5741	313.5219	181.0025	70.2211	88.383
K00849	galactokinase [EC:2.7.1.6]	571.706	1981.9257	1481.7851	609.063	909.6542000000001	414.1089	613.7737999999999	721.2848	2208.5608	787.6756	256.2544	2763.0587	1467.5955000000001	437.4548	1105.3118	286.3109	1479.4041	817.514	1506.0579	1167.7434	563.4389	619.0788	833.0468999999999	69.4601	136.24599999999998
K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	351.7025	1958.7407	1653.7337	912.378	533.2434	475.2715	795.9656	722.9646	2185.912	656.6637999999999	484.958	3080.406	5573.593900000001	570.2384	660.9826	234.53769999999997	1633.7411	1623.6652	1060.6837	1038.1497	518.3127	587.0937	727.6482	34.9791	126.6746
K00851	gluconokinase [EC:2.7.1.12]	234.8423	156.5782	467.0328	137.45510000000002	14.0841	150.4665	175.435	141.8681	397.3942	0.0	135.3588	605.1252	1291.9538	234.3443	9.0	0.0	194.35070000000002	416.90819999999997	588.7696000000001	420.3746	97.5761	266.2656	61.5198	65.32820000000001	28.7027
K00852	ribokinase [EC:2.7.1.15]	424.98310000000004	513.4135	1015.1678	450.9065	289.0691	438.3401	368.6649	882.6115	1257.042	508.26529999999997	285.3675	1410.1631	467.4412	225.45440000000002	184.3022	123.1765	980.0414999999999	855.6876	283.3446	706.9724	179.8505	718.9528	241.5419	114.0429	84.29669999999999
K00853	L-ribulokinase [EC:2.7.1.16]	7.2516	24.9582	143.5579	25.2307	30.159	74.15360000000001	15.9634	12.6433	298.8552	33.0	38.7588	94.2671	13.7902	0.0	9.0189	0.0	135.4143	56.113	0.0	118.52120000000001	0.0	69.2268	83.93199999999999	0.0	0.0
K00854	xylulokinase [EC:2.7.1.17]	0.0	0.0	83.7985	46.2687	0.0	3.9946	23.7335	12.94	12.5832	0.0	0.0	230.0105	107.2082	76.6109	8.3211	0.0	0.0	5.9648	149.1147	56.1135	0.0	22.1466	0.0	0.0	0.0
K00855	phosphoribulokinase [EC:2.7.1.19]	11.4821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.644	0.0	0.0	0.0	120.57180000000001	7.3744	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00856	adenosine kinase [EC:2.7.1.20]	0.0	0.0	0.0	14.3171	14.5768	0.0	40.4152	11.713	144.15	0.0	0.0	419.5937	51.7397	0.0	0.0	0.0	45.6071	0.0	75.5919	66.47579999999999	0.0	10.614	54.3596	0.0	0.0
K00857	thymidine kinase [EC:2.7.1.21]	364.3526	1972.6838	1321.8509	625.9228	443.6257	414.739	653.5093	618.6748	1528.1248	374.5353	395.2647	1577.2726	1489.1756	673.6306999999999	819.5323999999999	376.2568	1170.8244	1008.5957	1429.2448	992.0822	317.4303	620.937	1152.4688	210.80939999999998	32.6109
K00858	NAD+ kinase [EC:2.7.1.23]	803.9698999999999	2833.9964000000004	3518.1546	1508.8166	1088.337	1023.9628	1212.5084	1412.1185	4737.8036	1285.1878	853.4473	6391.0769	4328.4157	896.5277	1724.4494	460.0341	3016.0737	2902.2276	3168.9433	2351.4363	957.7649	1299.0122999999999	1424.1249	572.1337	273.4755
K00859	dephospho-CoA kinase [EC:2.7.1.24]	769.5703	2526.8255	3136.2817999999997	1597.1489	982.9712000000001	891.6692	1345.1969	1780.738	3791.5731	899.7462	844.335	5927.4551	4690.5871	1053.4706	1601.025	384.81109999999995	2702.2817	2778.8473	2653.8932	2431.4716	821.68	1259.3994	1106.4374	630.8457	179.3166
K00862	erythritol kinase (D-erythritol 1-phosphate-forming) [EC:2.7.1.215]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.4711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.6385	0.0	0.0	0.0	0.0	0.0
K00864	glycerol kinase [EC:2.7.1.30]	325.4638	3522.7983	1060.1827	564.6327	392.65700000000004	505.9686	668.5006	907.9239	1490.0072	416.14279999999997	334.5776	1980.6027	1116.6965	567.3837	916.0836	141.4457	901.5388	1202.29	914.8362999999999	686.5189	374.70360000000005	930.4926	511.0032	456.4978	111.6692
K00865	glycerate 2-kinase [EC:2.7.1.165]	673.3564	1810.6321	1756.8482	730.6632	633.1084	480.2948	735.4555	1031.9452	2116.2118	777.5618000000001	404.4855	1901.3152	1478.8698	828.6763	951.3593	392.77779999999996	1422.4962	1107.7661	718.4698	814.9125	465.0137	971.566	775.2673	191.7531	198.1987
K00867	type I pantothenate kinase [EC:2.7.1.33]	399.2662	2751.9692	1447.0369	610.1397000000001	933.7608	480.258	409.459	1435.5884	2184.6179	789.8218	272.345	1702.062	1726.5954	949.4079	729.2149000000001	160.6793	1285.7986	1126.1146	618.4971	897.0652	554.4995	1046.8636	609.6827999999999	151.75730000000001	144.45309999999998
K00868	pyridoxine kinase [EC:2.7.1.35]	264.3499	1427.5275	769.1883	441.3279	344.3209	318.4793	657.02	318.04609999999997	1164.9026	230.9904	228.9083	1234.3578	952.152	341.3393	729.0912	16.7961	1277.7323999999999	1161.0568	950.9387999999999	612.8056	294.4186	612.7149	451.4862	16.7613	0.0
K00869	mevalonate kinase [EC:2.7.1.36]	260.59680000000003	1244.6431	668.0712	352.3856	229.4357	190.7042	263.95189999999997	176.0669	257.4706	156.6146	187.8495	336.1712	855.9787	187.64170000000001	977.2895	58.29	572.788	387.1961	139.5414	187.9287	245.20479999999998	426.5804	152.7656	108.7353	96.4965
K00872	homoserine kinase [EC:2.7.1.39]	437.45099999999996	2340.5932000000003	1776.7701	989.1077	868.035	534.4231	658.7416	1164.0991	2381.3205000000003	801.9983	523.6763	2709.4348	2045.7624	646.6965	1559.5522	178.01209999999998	1755.4501	1430.8864	905.7466000000001	796.3393	665.7968	826.8907	731.8757	496.48439999999994	81.3656
K00873	pyruvate kinase [EC:2.7.1.40]	956.5305	2380.1403	3524.4495	1818.2676	905.1134000000001	1133.0182	1724.9951	1872.2202	5204.9581	1083.02	882.213	6434.6114	5605.8392	865.5017	1367.3572	485.2318	2927.6125	2897.4888	2739.3298	2655.0394	782.8922	1198.6082	1113.4656	480.06399999999996	198.3523
K00874	2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	131.2131	0.0	247.9127	94.5388	10.9669	41.9502	227.91430000000003	102.7226	273.0922	17.8211	95.3331	256.7395	203.0762	41.2787	35.0	0.0	195.2321	120.2139	196.7827	226.2244	6.3566	165.87359999999998	99.56139999999999	97.9243	0.0
K00875	D-ribulokinase [EC:2.7.1.47]	15.7466	0.0	0.0	0.0	0.0	24.579	0.0	9.7444	0.0	0.0	14.6481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.27	0.0	0.0	0.0	0.0	0.0
K00876	uridine kinase [EC:2.7.1.48]	253.2821	1848.7708	1341.2732	794.0581999999999	514.3057	316.7975	742.1475	511.1972	1597.0104000000001	372.0475	321.1077	3512.628	2389.4386	518.027	1246.3294	311.4097	1255.2392	1077.5614	1258.0682	1147.5815	311.7527	319.6816	896.4691	18.497700000000002	22.8113
K00878	hydroxyethylthiazole kinase [EC:2.7.1.50]	267.3957	1409.7276	736.6942	531.5507	78.95089999999999	363.9534	115.5373	994.4236	793.927	170.3817	288.49830000000003	1167.154	1039.354	678.6606	190.2242	380.3111	583.8776	1278.1626	463.2993	482.0373	124.02109999999999	608.5276	179.3227	29.0428	17.8818
K00879	L-fuculokinase [EC:2.7.1.51]	25.1808	0.0	0.0	72.9825	0.0	53.9501	22.5334	23.3147	0.0	0.0	10.8755	40.7818	0.0	122.02709999999999	0.0	0.0	0.0	80.1319	0.0	0.0	0.0	79.1281	0.0	0.0	0.0
K00880	L-xylulokinase [EC:2.7.1.53]	68.6683	0.0	0.0	25.447899999999997	0.0	0.0	0.0	0.0	29.6958	0.0	53.6618	0.0	31.7336	20.8996	0.0	0.0	0.0	169.9481	0.0	161.4371	0.0	93.2231	0.0	0.0	0.0
K00881	allose kinase [EC:2.7.1.55]	22.5199	0.0	0.0	24.0	0.0	0.0	0.0	0.0	12.306	0.0	11.4751	0.0	6.1159	0.0	0.0	0.0	0.0	5.9227	0.0	36.553	0.0	0.0	4.6361	0.0	0.0
K00882	1-phosphofructokinase [EC:2.7.1.56]	383.0816	2318.915	836.8716000000001	492.63759999999996	604.4436000000001	416.8135	267.2343	1057.6602	816.991	532.1218	279.1847	1079.7974	1527.6639	679.9928	968.9514	95.81129999999999	1097.132	871.1374999999999	393.0645	761.023	217.9282	865.9937	417.9601	354.7385	99.64880000000001
K00883	2-dehydro-3-deoxygalactonokinase [EC:2.7.1.58]	0.0	0.0	0.0	5.6449	0.0	0.0	0.0	0.0	0.0	0.0	4.5133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.9143	0.0	0.0	0.0	0.0	0.0
K00884	N-acetylglucosamine kinase [EC:2.7.1.59]	5.2755	907.8976	49.8113	57.3169	0.0	33.7894	90.3661	23.0396	35.948499999999996	53.6351	29.5027	39.3453	48.900400000000005	72.5752	26.206699999999998	0.0	181.6913	9.3264	257.52880000000005	58.2798	0.0	79.9224	132.4891	0.0	0.0
K00885	N-acylmannosamine kinase [EC:2.7.1.60]	42.6906	1406.623	171.2471	98.0918	122.17830000000001	54.466499999999996	123.6869	163.7627	150.1842	69.7082	19.6939	758.8445	642.3937	330.2959	16.8349	0.0	140.5974	137.5917	518.1193000000001	156.8331	63.4292	111.1354	147.5399	17.9258	14.0192
K00886	polyphosphate glucokinase [EC:2.7.1.63]	321.8656	557.4637	960.2897	267.1442	329.9289	485.0015	240.1821	1073.4791	2198.2490000000003	836.0571	243.1139	1114.1314	339.5513	442.3092	370.0871	0.0	1146.5729	828.1555999999999	142.944	438.6339	326.0501	564.0775	493.4993	611.7818	233.035
K00887	undecaprenol kinase [EC:2.7.1.66]	40.5967	818.5605	440.87	101.0269	133.7382	59.8406	155.1628	78.70580000000001	282.2783	191.4866	49.8705	230.0313	526.2681	190.9459	515.0202	273.7273	418.08540000000005	273.2777	93.6746	58.9681	170.6148	225.1132	76.2493	43.4242	18.9116
K00891	shikimate kinase [EC:2.7.1.71]	653.6969	2958.9014	3425.4715	1399.4921	1109.8368	704.491	1578.9245	1585.8889	4301.8586000000005	997.1146	721.6656	5981.5941	4876.6619	845.8074	1668.6227	419.7523	3141.2163	2342.9628000000002	2625.0211	1912.2829	777.2176	1099.1283	1565.8195	393.40700000000004	66.0
K00895	diphosphate-dependent phosphofructokinase [EC:2.7.1.90]	209.6924	27.9722	528.1614	240.43619999999999	229.0078	136.1802	403.0068	120.38380000000001	952.554	418.6364	99.0244	1759.4956	354.6593	9.4079	105.42	0.0	732.4034	386.27410000000003	233.9393	551.4494	192.72039999999998	196.0078	502.69289999999995	0.0	50.3
K00899	5-methylthioribose kinase [EC:2.7.1.100]	10.0112	104.3226	68.0875	20.1946	0.0	9.475	0.0	29.010199999999998	26.147100000000002	4.8074	7.2768	90.1325	40.613600000000005	0.0	0.0	0.0	45.7273	18.7592	51.991	43.0127	0.0	44.291799999999995	0.0	0.0	0.0
K00903	protein-tyrosine kinase [EC:2.7.10.3]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4251	44.0075	0.0	0.0	0.0	3.6996	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K00906	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]	44.335	0.0	0.0	25.5679	0.0	31.64	0.0	40.2702	8.8359	0.0	37.465	0.0	0.0	34.9554	0.0	0.0	0.0	126.3779	0.0	416.2727	0.0	117.099	0.0	0.0	0.0
K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	289.0473	1303.7161	1775.9638	1061.6418	400.3842	502.698	619.8491	598.6578000000001	1972.7438	264.07550000000003	509.8233	3696.3243	3738.6403	424.0087	452.9557	42.289	1374.5424	1050.3902	2428.3786	1560.2508	343.2447	456.5048	516.2634	34.1241	7.4868
K00917	tagatose 6-phosphate kinase [EC:2.7.1.144]	15.657	933.8891	145.1649	46.9989	107.5247	20.336	90.0566	52.3011	112.7401	164.3837	45.4949	215.9386	129.5366	276.5215	333.0461	93.6	216.14	208.2573	24.281499999999998	30.8082	128.02700000000002	205.159	115.8482	28.9484	18.8
K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	678.2569	1540.2461	2363.832	876.7916	703.5435	619.5517	996.1653	1025.8235	3044.1334	821.0536	497.6451	4943.6152999999995	4518.6686	466.0676	765.3317	36.7823	2214.029	1386.7824	2208.8918	1569.3066000000001	668.4553	691.1002000000001	793.1392	360.50890000000004	117.0727
K00925	acetate kinase [EC:2.7.2.1]	771.4985	2569.7885	3759.7072	1481.3261	1167.2774	884.7289000000001	1577.9137	1380.3807	4136.3361	1008.163	926.0158	5700.1534	6275.027700000001	1127.1696	1837.6218999999999	604.9805	3691.5684	2171.8023	3105.7870000000003	2661.5035	1010.7691	1087.4261	1329.643	843.9837	193.5785
K00926	carbamate kinase [EC:2.7.2.2]	547.1336	890.32	1103.2293	754.2959000000001	185.66049999999998	366.6866	574.3555	769.6292	1779.8926000000001	274.207	346.8279	1310.9406	1296.1712	562.457	919.0566	0.0	1055.8517	653.2702	788.1048999999999	792.5262	245.7939	444.35069999999996	306.0829	166.4377	113.7539
K00927	phosphoglycerate kinase [EC:2.7.2.3]	888.6892	2707.1231000000002	3216.2895	1886.763	1165.5188	1184.2981	1497.7248	1714.2341	3764.6337	972.0159	892.0301	5900.4245	4792.2652	748.8984	1445.4773	608.7014	3333.5422	2512.6484	2615.5868	2297.4843	842.2984	1201.2347	1290.3421	507.658	166.036
K00928	aspartate kinase [EC:2.7.2.4]	495.5237	2294.6928	1629.7474	898.3896	657.9327000000001	540.7606	782.9163	1405.6685	1828.5841	787.6949	468.9661	3481.8593	4044.3792	738.6349	1246.5605	44.5972	1284.7865	2052.4352	1158.0522	1295.959	504.9625	1077.1773	760.5347	657.2755	78.2047
K00929	butyrate kinase [EC:2.7.2.7]	13.0	0.0	248.8043	19.9501	173.43170000000003	0.0	304.3167	24.077199999999998	496.9101	68.0814	0.0	761.6582000000001	165.7717	28.569	58.9014	0.0	381.4468	0.0	94.1987	152.1708	25.7149	0.0	229.808	0.0	0.0
K00930	acetylglutamate kinase [EC:2.7.2.8]	423.9389	510.6354	574.2785	521.9694999999999	110.1178	512.7166	234.25900000000001	550.198	732.7991	139.0875	451.9194	833.0636	1861.0772	233.3501	582.0414	33.8507	734.6772000000001	1990.8027	1074.3879	822.0314	167.7853	750.066	197.3997	231.6867	81.7116
K00931	glutamate 5-kinase [EC:2.7.2.11]	392.9867	2512.1081	1409.4246	821.39	389.0463	509.813	701.6951	1144.1805	2004.859	507.9336	438.1598	2021.4251	2482.7048	690.7196	1119.4638	234.0301	1450.1538	1572.0882	2044.9128	1073.4572	449.484	893.9364	595.3261	60.3353	115.0409
K00936	two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]	250.6161	595.7419	1280.8617000000002	362.6293	834.9613	309.1903	553.9295	611.3892	1836.6281999999999	721.9173	164.7336	895.4446	694.1022	284.63870000000003	827.7932	6.941	1139.4076	517.659	378.8288	382.4176	337.7418	485.63009999999997	494.2744	623.6676	130.2191
K00937	polyphosphate kinase [EC:2.7.4.1]	286.0972	639.8403000000001	1279.1574	841.3517	457.8003	412.9773	434.50739999999996	799.0996	1663.9096	298.4329	426.877	2887.1233	2585.0906999999997	252.6225	743.6735000000001	27.441100000000002	1182.8483	1459.0338	1269.7476	1232.365	293.35069999999996	441.9119	283.74580000000003	601.1152999999999	110.6617
K00938	phosphomevalonate kinase [EC:2.7.4.2]	257.0038	1094.7123000000001	690.9914	169.401	213.6498	166.9177	225.3526	148.1869	407.984	134.8021	115.85249999999999	342.4548	738.4907999999999	236.3718	732.7784	381.4357	351.047	360.819	147.67499999999998	189.8122	197.3682	373.741	178.8449	73.6011	122.8125
K00939	adenylate kinase [EC:2.7.4.3]	850.1163	3483.3405	3157.1045	1468.2132	1180.7143	900.3928	1184.7201	1863.0053	3976.7481000000002	1244.4345	794.7178	4809.6709	5334.9462	841.3004	785.0512	495.1704	2791.0455	2435.6748000000002	2994.912	1973.3378	739.239	1209.8009	1446.3498	614.1162	196.9883
