KO_ID	KO_function	SRS018591	SRS018602	SRS018610	SRS018616	SRS018665	SRS018679	SRS018691	SRS018739	SRS018778	SRS018791	SRS018820	SRS018826	SRS018875	SRS018923	SRS018929	SRS019170	SRS019176	SRS019219	SRS019225	SRS019270	SRS019276	SRS019327	SRS019333	SRS019387	SRS019389	SRS019437	SRS019443	SRS019488	SRS019494	SRS019591	SRS019607	SRS019696	SRS019792	SRS019798	SRS019974	SRS019980	SRS020220	SRS020226	SRS020277	SRS020283	SRS020334	SRS020340	SRS020400	SRS020406	SRS020540	SRS020571	SRS020628	SRS020856	SRS042589	SRS042643	SRS043454	SRS043755	SRS049389	SRS051244	SRS052095	SRS053630	SRS053854	SRS054653	SRS056323	SRS057539	SRS058808
K01494	dCTP deaminase [EC:3.5.4.13]	1013.0845	746.2481	677.6385	712.6008	1194.8261	1169.9797999999998	452.7701	701.6591	688.531	864.3715	770.8058	1089.3248	873.0186	1779.9803	646.373	209.0049	449.8334	697.5424	364.2333	244.72650000000002	418.7513	813.8979	397.3668	524.8794	1638.2881	817.8307	66.275	593.3439	601.5185	1357.5922	1226.1212	488.8118	438.3337	602.8017	1075.2139	1706.444	674.3168000000001	1256.9144999999999	194.9943	40.4598	633.01	1182.0543	613.0481	579.5734	453.3847	845.3609	2506.445	1128.9729	1504.1937	567.7291	664.3894	371.8729	1432.3356	591.6591	232.0953	1292.5585	622.5722000000001	2788.6819	746.4047	773.3274	1379.3048999999999
K01495	GTP cyclohydrolase IA [EC:3.5.4.16]	3241.2316	868.2254	1207.2831	814.4617000000001	1427.2631	2295.7518	856.1468	2185.3028	735.3639000000001	4479.8868	2126.0317	1793.5758	1521.8038	2576.5047	975.9861	556.7582	807.7976000000001	2629.1728	766.4322	1167.3484	880.1502	1884.3767	698.1779	849.6073	2574.1211	1306.1459	72.7457	1299.7154	744.7853	2097.3298	2344.5359	1090.9592	1709.7955	886.4865	3017.7942	1686.0314	2817.4931	2007.8673	424.0784	101.86	1947.0496	2843.6119	1554.215	637.6241	1101.198	1936.9792	3751.5762999999997	3130.7473	2222.0538	2700.1849	1298.8496	739.5367	2770.7106	1034.4643	397.8655	2290.9354	2407.552	1782.6483	3016.2486	2910.1251	1448.3165999999999
K01496	phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]	119.4421	561.1999	214.46859999999998	645.0971	585.0788	129.98499999999999	249.2262	280.73470000000003	474.1624	666.2569	166.6597	391.394	270.671	573.088	305.4325	70.1828	404.7331	243.42520000000002	402.851	186.8288	244.0289	167.7129	301.304	252.8766	1485.3787	220.58010000000002	20.0376	176.0	441.8198	510.0897	990.6535	136.9794	426.41700000000003	531.7221	686.3519	615.6476	309.487	557.4837	131.6192	28.3277	199.7937	837.7677000000001	108.7205	507.2271	52.6136	560.3248	794.1205000000001	346.34929999999997	334.1243	355.6634	136.2438	336.384	414.3829	333.1723	204.7706	1205.5025	872.9819	1067.1626	460.13370000000003	381.2899	298.7753
K01497	GTP cyclohydrolase II [EC:3.5.4.25]	146.7663	451.7114	257.5801	466.9499	448.57980000000003	166.0447	174.7386	126.20550000000001	525.8207	937.5388	200.791	544.213	358.19129999999996	994.9973	494.56280000000004	0.0	80.1687	278.509	51.760400000000004	120.64760000000001	158.1827	372.1431	260.2719	279.0982	1337.4324	684.3815	54.467200000000005	494.4025	359.2235	690.1131	1252.9757	156.684	66.6416	129.2518	713.2074	797.7195	150.2856	657.4433	224.0312	44.2166	313.7981	345.362	158.7134	340.46430000000004	287.6114	552.1709999999999	2041.9894	701.5054	428.2673	99.2917	603.5924	253.7071	409.9826	175.0502	113.7177	1285.4132	250.7678	351.8835	117.7791	472.0589	340.5665
K01500	methenyltetrahydrofolate cyclohydrolase [EC:3.5.4.9]	549.9814	53.355799999999995	319.1207	102.99199999999999	179.9408	512.7166	224.1396	876.3355	44.1606	696.9978	318.09700000000004	292.8913	494.0055	678.7198	106.5924	106.7785	28.1327	787.8601	52.6515	353.9457	113.05930000000001	660.7061	84.3373	84.1292	883.4083	274.9386	0.0	478.7819	79.4092	151.1005	472.04589999999996	355.5101	795.5683	36.9001	922.6491	258.93850000000003	689.6908	160.4405	60.76	46.8214	276.7454	429.9764	283.7226	75.4321	194.33950000000002	443.0362	982.5736999999999	728.4132	694.6675	989.7413	358.3961	98.0941	1002.3154000000001	52.3362	55.569700000000005	281.7771	1148.3342	119.8074	659.9313000000001	858.724	137.4326
K01501	nitrilase [EC:3.5.5.1]	0.0	0.0	0.0	0.0	0.0	148.6828	0.0	13.2017	0.0	0.0	0.0	21.0173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.918000000000001	0.0	42.0043	7.2233	98.92439999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.9536	0.0	0.0	0.0	6.3042	6.1133	0.0	0.0	0.0	0.0	0.0	70.1165
K01502	aliphatic nitrilase [EC:3.5.5.7]	27.2173	38.5382	0.0	172.7831	0.0	42.4404	0.0	38.2917	0.0	427.81100000000004	32.8518	69.21679999999999	36.8333	0.0	15.7339	6.3813	0.0	19.246899999999997	0.0	0.0	5.43	92.5323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.5181	38.5087	0.0	26.7395	0.0	54.223	3.6126	0.0	6.2756	0.0	10.9795	19.2553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.8307	0.0	0.0	30.219	15.5261	30.1277	0.0	0.0	0.0	12.4726	36.9399	0.0
K01505	1-aminocyclopropane-1-carboxylate deaminase [EC:3.5.99.7]	0.0	58.0676	7.0	191.4886	278.2392	0.0	65.5451	4.7806	21.0	0.0	0.0	209.3433	0.0	46.0	28.688899999999997	0.0	20.772199999999998	0.0	71.8539	0.0	77.9788	23.3093	0.0	30.698999999999998	0.0	238.8966	0.0	78.98479999999999	110.3183	161.3001	4.529	27.5734	0.0	97.1464	0.0	234.24349999999998	0.0	339.4954	0.0	0.0	0.0	47.797799999999995	0.0	16.0	5.7229	44.766400000000004	411.9524	0.0	0.0	8.0	11.1137	172.8585	115.0019	130.1779	46.433	47.846199999999996	0.0	0.0	0.0	13.0	194.6693
K01507	inorganic pyrophosphatase [EC:3.6.1.1]	1085.5585999999998	648.6838	869.9139	1120.8731	1429.1496	1110.5728	678.7235000000001	1317.6649	491.6298	662.3547	572.4617	1750.3917000000001	1287.8718	1693.2464	783.3613	272.2644	597.2242	542.6595	430.3212	202.44050000000001	601.7663	1158.6738	490.4887	631.7055	1540.644	945.8534	49.7979	623.6089	941.4146	1203.5597	1699.8144	512.8108	384.4145	527.6003000000001	864.5672999999999	1776.9567	770.7105	1723.2042999999999	284.1971	75.1564	702.6126	2105.7958	487.3596	710.8688	679.403	920.046	5419.1313	1175.7729	1395.583	1240.4131	790.3539999999999	685.2624	1469.326	715.1456	323.9797	1143.0996	635.7985	1414.7253	1102.3341	1114.748	1312.4696
K01512	acylphosphatase [EC:3.6.1.7]	381.2514	417.3714	387.2329	392.0172	629.091	351.9863	405.70709999999997	328.7247	607.7736	457.6015	429.7147	480.6775	284.093	826.1296	636.4328	45.942499999999995	391.4208	230.7712	246.1654	186.6516	285.029	543.3004	316.3881	332.1091	745.7808	225.4149	51.1384	257.8701	254.1094	617.7571	531.3364	133.6277	123.8587	316.3501	896.6018	727.8559	749.8616	651.9909	230.127	29.4499	323.1272	1544.023	400.9271	381.0568	129.3604	463.0141	989.8683	663.5202	383.5336	250.5184	564.4340000000001	150.0131	860.5219	328.7412	145.465	1541.9105	936.8398	1067.5824	861.5362	504.46729999999997	375.9668
K01515	ADP-ribose diphosphatase [EC:3.6.1.13 3.6.1.-]	1588.9233	400.02770000000004	405.96229999999997	528.634	450.7563	787.7644	237.2039	949.5448	79.4739	2608.6083	1041.5355	402.7604	754.0174999999999	871.9368	232.5287	190.062	97.0061	870.1058	130.4214	452.0347	204.361	679.0959	243.2937	311.4273	1378.6897999999999	296.8334	15.3077	795.4431	278.3689	700.9085	1381.3283999999999	343.66929999999996	592.6988	159.8802	1518.3273	357.8278	1597.56	611.6197	175.1992	28.5935	674.794	705.278	405.4246	307.3508	532.2177	839.3129	1836.0113000000001	1239.7802	818.8583	827.1597	361.4444	121.3672	606.4983	115.8054	51.2367	553.086	1816.6134	338.0661	1205.3866	1016.366	285.1914
K01518	bis(5'-nucleosidyl)-tetraphosphatase [EC:3.6.1.17]	14.0	0.0	11.0	4.6647	19.389	13.0	21.1826	39.3451	0.0	27.2629	26.7887	6.8477	25.5284	16.7393	0.0	0.0	4.0684	20.0	0.0	14.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	29.7713	13.684	0.0	0.0	0.0	8.8897	12.3701	5.9978	12.4377	27.9531	35.3514	0.0	0.0	9.0	9.4521	3.8858	0.0	30.4888	9.446	10.9624	25.075	33.6808	71.9624	2.9272	3.8397	7.9531	9.650500000000001	0.0	0.0	30.323900000000002	0.0	0.0	23.8873	0.0
K01519	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	3679.7696	1143.8266	1339.8833	1269.0719000000001	1986.9027	3522.33	739.8542	3112.815	1102.3408	2754.4002	2416.5542	2651.9486	1694.8608	3680.6893	955.5907	658.3555	898.758	2865.6688	514.8005	1170.1153	776.1611	2929.4733	625.7482	1139.1936	4117.007	1584.4552	68.0692	1627.3395	1027.59	2023.8362	3510.3253	1635.2058	1812.8598	704.5279	3333.3707	2286.8249	2456.1449	2422.1783	466.4078	151.9891	2100.0327	2507.9901	1206.6679	753.2937	1704.3965	2201.9443	5350.798	3621.1475	2590.0882	4452.2601	1611.9596	712.9599	3318.4204	1029.527	468.3322	2138.9244	3214.4096	2388.6075	3555.4933	3512.6925	1695.7428
K01520	dUTP diphosphatase [EC:3.6.1.23]	3367.5187	1455.8485	822.7881	1121.6074	1915.4708	1937.4283	641.9601	3181.5438	657.1677999999999	5088.3497	3460.2497	1750.697	1873.0893	2289.9983	967.7307000000001	312.8731	352.4347	2801.5381	481.4233	925.4702	946.9828	3419.7607	758.4999	1329.8655999999999	4133.801	1763.3025	94.2927	2316.7566	1191.6502	2372.2921	3943.049	1297.2507	1578.321	607.0847	2845.7331	2089.4843	3371.8233	2208.6829	511.3118	156.904	1610.4952	4186.0441	984.1493	600.7583	1210.4552	5115.3957	4911.6664	2905.0597000000002	1966.7773	3113.3283	1512.5183	866.0504	3588.0202999999997	1089.8575	393.0437	1914.1471000000001	6812.0045	1144.1741	2877.874	2287.4979	1593.5671
K01521	CDP-diacylglycerol pyrophosphatase [EC:3.6.1.26]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01523	phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]	335.7828	296.8261	226.20190000000002	257.0613	447.49370000000005	165.4329	226.9569	468.4901	57.7223	1261.2564	289.8209	276.8338	304.1333	672.183	183.8016	122.8388	53.928599999999996	184.30020000000002	96.93209999999999	235.322	174.2912	257.3299	123.8484	138.3433	1538.1104	219.1364	17.0895	264.4756	206.0206	1039.7084	1100.6759	141.6515	198.1439	147.6509	591.288	496.2452	604.9839	306.9916	137.7614	5.0	311.0594	301.2631	189.4749	271.53	99.0851	564.9923	849.6056000000001	544.4944	270.17699999999996	136.1425	84.9273	125.9978	240.9582	51.6429	60.885999999999996	284.2327	641.5617	183.6335	866.3453999999999	337.3858	144.0068
K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	1798.0375999999999	793.9489	791.6703	983.1189	1547.2304	1503.4787999999999	967.0479	1150.1695	441.4474	2599.4757	1205.897	1524.2637	1107.3799	2549.7891	673.3199999999999	346.6773	812.1777000000001	1818.4906	430.9027	717.2847	670.388	1828.5745000000002	539.3373	521.6522	3256.7584	1407.8885	121.5039	1496.9765	883.451	1681.6449	2188.7673	588.2566	1114.5192	951.8986	1338.054	1647.2832	1649.6189	2031.4683	308.7573	53.3214	1028.0072	2245.0971	940.9692	788.4003	774.7891999999999	1054.4994	3375.539	2211.0317	1714.8091	1160.7853	1101.9375	490.2971	1589.041	687.7473	446.9139	1301.4033	1788.0382	2265.1094	1450.4294	2253.6453	1143.0449
K01525	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]	44.248	346.2546	181.0	241.0224	401.4846	35.5109	117.3922	98.8908	38.168099999999995	186.7852	78.2524	443.659	188.4255	398.3566	140.4449	0.0	25.041800000000002	47.1192	29.2086	24.887700000000002	194.26670000000001	413.3197	220.07840000000002	118.7242	1021.724	563.2447	0.0	280.6424	192.3997	959.1408	825.1798	100.59880000000001	47.0749	42.650000000000006	355.1601	485.8039	204.3602	500.4969	181.4836	4.9616	16.0	117.7075	33.320499999999996	234.9396	158.0	470.53659999999996	1363.4932000000001	988.9594	236.2465	26.0865	598.3497	171.484	1023.0265	104.7291	27.062800000000003	116.8603	140.5405	223.8711	30.7971	329.3755	255.25199999999998
K01529	inosine/xanthosine triphosphatase [EC:3.6.1.73]	0.0	0.0	0.0	0.0	12.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.5685	0.0	3.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01531	P-type Mg2+ transporter [EC:7.2.2.14]	442.4798	41.1937	174.1303	185.9182	55.681799999999996	271.06080000000003	0.0	340.5754	8.8786	559.968	301.8463	41.5566	148.7387	441.5808	230.5618	17.4497	42.8065	289.1457	62.1876	177.4044	13.2311	328.4248	177.531	382.7036	283.2564	38.6851	14.67	94.063	29.491500000000002	258.7068	212.5509	88.8316	549.5733	59.1875	232.5437	126.06290000000001	643.0846	16.0952	16.285899999999998	0.0	375.2828	336.724	253.3691	36.4766	130.5317	380.3715	225.1986	546.4757999999999	254.4481	656.1274	88.0487	121.7795	144.4438	5.0093	0.0	529.8935	1233.3139	69.6685	562.8978	410.2899	30.6024
K01533	P-type Cu2+ transporter [EC:7.2.2.9]	0.0	0.0	9.4559	41.8483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.6049	0.0	11.5239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0341	0.0	0.0	0.0	26.0032	0.0	0.0	0.0	0.0	0.0	0.0	25.4519	0.0	0.0	0.0	0.0	0.0	0.0	9.783	0.0	0.0	0.0	0.0	0.0	0.0	25.4364	349.3852	0.0	0.0
K01534	Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21]	1433.1098	88.9287	571.7849	65.5312	158.80429999999998	1199.0915	103.0704	1008.1890999999999	17.7634	2027.6723	1059.7889	363.9109	457.37149999999997	1098.2903	0.0	239.3971	78.3591	1440.3952	54.3141	305.6989	149.424	1275.8947	9.3539	43.8344	1572.4204	474.42479999999995	0.0	1011.4019	194.265	122.4494	977.674	717.4884000000001	1689.7772	181.1727	1121.0318	312.7072	1283.6463	472.4048	51.4205	23.2669	845.5880999999999	94.71209999999999	399.2756	67.28	854.1464	918.1415	1415.6282	1041.7644	1518.3947	1995.2042000000001	374.505	79.3969	1185.4386	164.1199	23.8946	38.14019999999999	1593.7046	162.83890000000002	1076.7613999999999	1061.7143999999998	483.55289999999997
K01537	P-type Ca2+ transporter type 2C [EC:7.2.2.10]	390.9832	112.215	357.9996	100.5724	329.9516	365.58209999999997	187.32	424.3767	25.9228	407.6643	102.1953	110.3389	59.6365	356.5309	225.44459999999998	26.1456	280.0238	250.6439	103.6568	189.14600000000002	131.971	479.9552	133.4146	95.31819999999999	181.4146	178.824	26.3975	153.93099999999998	250.0414	134.347	214.6094	123.925	167.1682	179.8257	96.3716	300.29150000000004	20.2664	588.9087	0.0	12.0775	174.5551	1006.4889999999999	189.6694	77.062	162.4607	173.8076	240.1739	85.3918	441.2602	957.1131	85.13770000000001	73.4796	275.099	223.1523	100.0	672.2261	388.8416	399.379	510.8834	440.3579	200.3328
K01546	potassium-transporting ATPase potassium-binding subunit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01547	potassium-transporting ATPase ATP-binding subunit [EC:7.2.2.6]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01548	potassium-transporting ATPase KdpC subunit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01551	arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-]	159.7193	9.6165	23.0	520.5824	205.4241	320.5194	179.5326	173.8844	87.8576	0.0	51.4755	235.7175	93.7995	0.0	28.8721	4.6581	43.360600000000005	136.932	12.7299	6.5726	27.222900000000003	31.3066	12.677	7.1067	363.31170000000003	0.0	0.0	0.0	242.80450000000002	56.8613	176.2497	105.0514	29.4067	0.0	25.4273	234.04829999999998	59.6965	169.8745	0.0	27.2884	0.0	28.3639	0.0	176.1472	0.0	60.6509	68.651	8.8697	228.10430000000002	190.9438	28.1489	33.3838	144.03640000000001	115.5216	39.7858	127.4615	58.768	68.8306	28.433	82.8659	121.56569999999999
K01552	energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]	2088.0555	335.2186	831.2597000000001	194.7943	1010.3331	1793.0787	455.47499999999997	1641.8698	63.3296	1432.3508000000002	849.3568	804.174	846.8837	1836.8486	501.7686	358.6782	633.9704999999999	1358.0041	346.6033	563.0456	377.6161	1217.5524	320.9149	478.53589999999997	844.6758	186.6093	113.0913	1192.8664	602.7952	386.8035	814.1427	1120.6744	3858.7435	501.88870000000003	1650.4241	1059.8272	1814.3209000000002	769.361	155.8842	161.1065	785.8829999999999	2795.0676	537.2734	430.2991	462.90430000000003	1202.2168	1402.6999	854.3893	1659.6422	3188.937	367.7432	498.2099	635.3163999999999	449.0761	258.3929	1391.4417999999998	1173.5907	2269.4516	1203.8916	1412.5751	579.6423
K01554	8-oxo-dGDP phosphatase [EC:3.6.1.58]	494.1226	214.9423	389.69079999999997	210.8709	355.60310000000004	650.0551	395.3884	270.3605	1076.3056	617.7688	267.6891	120.32660000000001	328.9152	800.3614	695.5205	133.09969999999998	511.7484	389.971	325.15610000000004	196.8628	158.3638	288.0067	162.6254	444.7477	254.9823	13.769400000000001	79.20609999999999	222.1597	279.2074	313.9966	409.9079	143.0698	137.8046	206.0383	284.4787	523.0063	288.90160000000003	280.34000000000003	79.749	12.2202	380.5487	799.8127	506.42560000000003	325.7956	131.156	149.0563	670.9716	239.9137	731.4241999999999	218.3602	193.151	252.6221	140.47390000000001	308.9246	90.11449999999999	723.7473	348.9683	1052.7108	329.9074	496.9121	279.4409
K01561	haloacetate dehalogenase [EC:3.8.1.3]	0.0	0.0	0.0	0.0	12.3097	0.0	0.0	0.0	0.0	0.0	0.0	12.0968	0.0	0.0	10.2106	0.0	0.0	0.0	0.0	0.0	4.8502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.1306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.1025	0.0	4.7782	0.0	0.0	0.0	25.9527	0.0	0.0	10.2354
K01569	oxalate decarboxylase [EC:4.1.1.2]	0.0	3.6867	0.0	0.0	0.0	0.0	20.250799999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.3762	57.011	0.0	0.0	0.0	0.0	0.0
K01571	oxaloacetate decarboxylase (Na+ extruding) subunit alpha [EC:7.2.4.2]	0.0	35.0	77.0	0.0	8.6678	0.0	0.0	0.0	0.0	114.1965	0.0	0.0	47.6723	268.1011	24.7741	0.0	0.0	0.0	0.0	0.0	54.6563	0.0	0.0	34.478	0.0	160.4645	0.0	85.3099	9.2565	0.0	0.0	42.6583	0.0	0.0	0.0	0.0	0.0	131.5623	38.7822	0.0	21.0	0.0	21.0558	0.0	109.0	0.0	0.0	622.4359999999999	0.0	0.0	212.6393	0.0	0.0	8.9199	0.0	0.0	66.8392	45.5626	0.0	0.0	7.3356
K01573	oxaloacetate decarboxylase (Na+ extruding) subunit gamma	6.5296	35.0	77.0	0.0	89.5993	5.2519	0.0	36.1623	0.0	145.80360000000002	91.4963	129.3157	101.3963	223.48149999999998	47.592	0.0	0.0	43.8296	0.0	45.7333	6.0	245.1465	0.0	40.1444	67.6629	159.0	0.0	148.526	12.0824	0.0	195.1519	52.211099999999995	5.5074	0.0	356.9371	18.2982	0.0	151.0	75.0778	3.7564	21.0	0.0	32.8593	8.3633	109.0	66.4333	654.408	599.0111	46.3741	21.2185	215.0	11.985	678.1741	17.6705	2.4188	0.0	70.4519	54.4794	20.4963	180.2018	31.6496
K01575	acetolactate decarboxylase [EC:4.1.1.5]	354.7608	207.5147	167.09	348.3763	337.07820000000004	104.8293	354.6138	221.6257	46.4934	612.9731999999999	165.636	127.82950000000001	158.89600000000002	280.2361	291.2533	43.4839	331.8122	322.9091	246.1414	112.6286	210.3131	339.52070000000003	211.4611	354.14889999999997	912.2841	92.6647	51.256	83.6646	213.3007	293.9697	440.4851	38.4515	35.4846	332.2573	878.8278	477.0354	153.9785	504.3995	106.0685	21.2422	715.4658	983.6784	316.9018	169.6144	99.99040000000001	365.4786	724.5993	520.0639	95.8637	131.7894	240.3949	372.1457	253.00990000000002	296.4471	132.9727	1495.8509000000001	889.1403	865.3693	843.5599	352.0104	304.2537
K01576	benzoylformate decarboxylase [EC:4.1.1.7]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.8551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01578	malonyl-CoA decarboxylase [EC:4.1.1.9]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	1354.3502	678.8713	613.1435	545.4996	1202.8191	1250.3994	286.3436	1007.4803	502.12059999999997	1564.2939999999999	1074.1952	1196.6596	926.151	1951.377	153.6988	224.4288	208.6839	1011.6252	284.9068	459.2533	415.94739999999996	1056.6614	169.8799	193.6614	2026.3596	1045.4351	6.3451	1185.0741	450.5924	985.9268999999999	1860.1958	625.6949	663.0358	492.7115	877.5127	759.2278	911.9492	1081.8232	152.7825	85.62	639.5032	505.14639999999997	593.6294	451.7653	716.2013999999999	894.7251	2376.1375	1426.143	1647.6723	1050.7888	466.6729	372.6964	1199.8955	498.683	200.0325	750.2484999999999	1034.5612	1138.8526	1002.5824	1481.2526	726.617
K01580	glutamate decarboxylase [EC:4.1.1.15]	148.73239999999998	7.9409	140.2197	0.0	41.156	174.26309999999998	6.7123	287.953	0.0	134.2074	76.5725	89.3812	80.035	36.0	12.5748	24.413800000000002	0.0	170.6806	0.0	25.5572	22.241	250.6392	28.49	0.0	32.9377	26.9265	13.5377	46.723299999999995	111.76849999999999	16.0341	182.4385	47.6529	104.74709999999999	0.0	75.00479999999999	13.2762	31.6976	31.3724	8.4328	0.0	27.040799999999997	15.6906	0.0	21.5018	17.9917	197.7141	67.4	14.0123	176.4008	343.3901	13.471	37.537499999999994	68.2261	8.5135	0.0	0.0	84.82079999999999	20.3917	9.2238	162.0059	39.0054
K01581	ornithine decarboxylase [EC:4.1.1.17]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.5497	0.0	0.0	0.0	55.655699999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.8504	0.0	0.0	0.0	26.8131	0.0	0.0	0.0	0.0	0.0	27.4974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.2156	0.0	0.0	0.0	0.0	0.0	3.9768	0.0	0.0	0.0	17.8611	0.0	0.0	20.3613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.5803
K01582	lysine decarboxylase [EC:4.1.1.18]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.546	0.0	16.5052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0634	0.0	0.0	16.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.4718	20.7717	0.0	5.5338	5.877	22.5418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
