KO_ID	KO_function	SRS017381	SRS017387	SRS017439	SRS017445	SRS017511	SRS017533	SRS017634	SRS017691	SRS017713	SRS017751	SRS017757	SRS017808	SRS017814	SRS018055	SRS018061	SRS018145	SRS018157	SRS018300	SRS018337	SRS018357	SRS018394	SRS018439	SRS018479	SRS018501
K02012	iron(III) transport system substrate-binding protein	1213.3291	39.0134	4285.9529	5041.9651	567.1871	929.0964	168.0616	852.5694	947.0998999999999	1223.4592	2065.4342	2939.9707	850.5257	812.8332	1756.8528000000001	4036.1808	2028.1242	2656.2006	549.2935	2218.3168	872.9886	1168.0049999999999	905.9046	821.8561
K02013	iron complex transport system ATP-binding protein [EC:7.2.2.-]	2575.8117	508.5296	4880.6175	11180.3216	4336.14	3455.809	1179.4411	3295.4227	4365.9518	2154.4776	6930.4137	5808.4691	3851.8662	2783.9571	3459.3113	6716.9004	4970.5279	4654.8586	3166.4563	4486.0795	5509.2796	5538.5753	7841.1235	3366.05
K02014	iron complex outermembrane recepter protein	5231.791	689.7191	8131.1386999999995	7664.1349	3578.3907	3667.2076	924.2444	6922.9109	3587.8627	3675.2269	12981.6936	6847.1056	1787.2294	4955.7082	3600.3280999999997	14077.7236	9784.9332	10131.986	1352.5574	8234.5569	7574.9543	18076.9345	12881.0123	14997.2339
K02015	iron complex transport system permease protein	1212.9804	157.9249	3026.8105	6389.5766	1791.3644	694.015	361.0063	1131.2715	1292.9166	1000.4161	3482.6054	2307.8805	1579.7311	1477.0887	2439.0449	2156.5347	2267.5582	2549.3758000000003	1430.5598	1548.5224	2956.9329000000002	3787.194	3178.0548	1621.2669
K02016	iron complex transport system substrate-binding protein	1083.9674	325.1628	3048.1512000000002	6967.0072	1665.2536	1068.7745	328.4106	1395.9999	2039.7549	2066.8840999999998	3876.4748	3153.8703	1666.5174	2260.7925	2451.1389	2535.8252	3314.3831	2023.7173	1490.4386	1255.7953	2689.5915	4349.6902	3543.7841	1652.7937
K02017	molybdate transport system ATP-binding protein [EC:7.3.2.5]	298.9072	0.0	0.0	1312.9866	71.94250000000001	198.5473	0.0	10.8438	210.9072	50.9896	144.8456	389.6146	236.9347	169.6781	420.47700000000003	25.2405	226.8531	334.912	86.0161	83.9886	51.6675	0.0	22.657899999999998	88.2888
K02018	molybdate transport system permease protein	347.2486	86.8925	1110.0951	2380.7737	901.6137	700.0393	175.619	658.3371	204.8169	390.645	1120.7069	921.8245000000001	700.645	335.5573	716.6767	1466.0622	1204.409	954.191	511.7343	882.8167	1241.4729	728.0669	1521.863	812.1038
K02019	molybdate transport system regulatory protein	374.4907	65.9151	950.1041	2032.3045	374.1975	178.1099	62.6458	770.1632	310.7899	171.1085	945.5856	831.8194	349.1512	337.24830000000003	627.4765	943.6962	1073.5367	762.11	211.7588	134.74990000000003	953.1148	296.1806	705.1229999999999	377.99739999999997
K02020	molybdate transport system substrate-binding protein	890.6374999999999	129.7235	1631.6263	4829.915	1081.6406	894.1222	247.5112	929.8353999999999	745.5004	745.4962	1463.7051	947.0952	1471.0111	528.054	1442.1664	1317.8655	1924.0027	1111.7331	645.7458	996.3913	1340.1057	1341.7753	1701.1418	1014.1388
K02024	maltoporin	0.0	0.0	0.0	87.7045	23.5392	0.0	0.0	16.0245	0.0	0.0	106.6387	0.0	56.5945	0.0	145.46550000000002	0.0	81.98	0.0	0.0	0.0	96.8903	0.0	93.4928	0.0
K02025	multiple sugar transport system permease protein	322.1622	174.1068	600.5905	2280.2333	1539.251	1685.8031	272.209	668.4963	707.2284	126.1649	1446.645	924.3542	779.4032	361.8251	563.9069	1060.7127	1460.3983	912.0634	1162.5813	424.077	1072.9221	739.0253	3079.2162	421.3316
K02026	multiple sugar transport system permease protein	230.8756	153.377	402.069	1482.8368	742.7567	595.739	245.5931	524.1803	532.7356	56.9705	980.6043	577.3121	788.5747	266.3623	411.4737	685.7222	982.7509	460.975	588.9057	242.60399999999998	825.5707	413.6976	2350.9566	265.7182
K02027	multiple sugar transport system substrate-binding protein	217.221	127.5812	608.7714000000001	1461.5243	798.9307	1024.4272	225.2287	558.8454	533.1897	88.6639	1081.6739	650.0524	560.4438	372.08680000000004	475.0439	1107.7347	949.6236	772.6195	725.483	416.8039	761.9239	612.6211	2445.5949	310.9973
K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	2335.7618	106.0125	2994.564	5349.6975	1624.1577	3476.6617	463.3363	2091.9107	4086.088	1848.0367	3411.2982	5033.247	1652.5195	2791.3552	1760.8886	4090.3614	2903.9191	5046.9258	1860.4564	2797.9932	2648.8916	4680.4953000000005	4213.3776	4305.4562
K02029	polar amino acid transport system permease protein	2316.5813	139.1613	4045.3992	3989.5299	1305.0094	2756.3094	376.9157	1837.8917	3392.236	2203.1746	3036.5052	4074.9956	1499.9251	2427.9156000000003	1176.9142	4568.4199	1977.7354	3455.0577000000003	1613.2451	1810.0297	1605.2524	3868.2816000000003	3950.2998	4157.2324
K02030	polar amino acid transport system substrate-binding protein	2233.543	245.3629	5944.5298	6228.1014	2567.9806	4109.8109	742.1933	2946.3768	4185.384	1610.0441	4820.7072	6422.8277	2622.2774	3159.1228	1928.8205	7577.3177000000005	3503.4974	6035.0435	2537.189	4936.7384	3311.1554	6066.6281	5747.0826	6482.4482
K02031	peptide/nickel transport system ATP-binding protein	1062.201	134.968	2233.284	3210.5588000000002	1008.064	1759.1831	309.1644	644.5141	2273.127	1479.2513	1771.7353	2713.634	934.1876	1810.5839	926.8532	3158.1597	1422.1822	3229.6129	908.8473	1392.2278	1231.2129	2834.9369	2189.0014	1867.2788
K02032	peptide/nickel transport system ATP-binding protein	556.8228	35.349599999999995	1440.3581	1371.8582000000001	462.19910000000004	718.7948	43.0459	288.8093	445.7631	194.779	603.0436	538.7517	23.0625	418.17	430.66069999999996	2586.8362	514.3794	698.2282	232.2943	450.0572	748.2153	1321.3978	251.8724	928.2787000000001
K02033	peptide/nickel transport system permease protein	1242.3354	274.8695	2416.6367	3256.9312999999997	2054.8255	2247.4288	446.8654	1296.8372	840.5739	735.258	2745.478	3045.1797	869.9137999999999	1061.8742	818.6797	4257.4421	1522.8865	5084.6262	1106.7087	1691.1161	2133.2414	2570.779	2438.804	2414.0677
K02034	peptide/nickel transport system permease protein	1076.8533	318.2466	3259.3558	3567.0194	2545.3308	2258.214	737.5834	2142.5466	1063.6525	1267.4604	3209.1211	3638.0889	1431.8364	1755.6632	1006.4870000000001	5811.1456	2638.3869	6509.4885	1085.8429	2814.0946	2583.4338000000002	3044.6372	3179.9976	2848.2545999999998
K02035	peptide/nickel transport system substrate-binding protein	1569.1571	298.9469	3468.5611	2890.3013	2243.8064	2155.3562	570.0606	1799.9335	805.5438	1213.189	3719.1058	2690.4166	1373.8295	2077.9652	829.8002	4979.2255	2504.0693	5979.7465	914.0644	2291.8403	3156.3106	3550.5607999999997	4003.6115	3105.4877
K02036	phosphate transport system ATP-binding protein [EC:7.3.2.1]	219.2157	8.0	646.895	473.2599	491.62379999999996	830.6981	40.5022	132.49190000000002	244.4952	74.81750000000001	138.7493	460.91589999999997	272.7857	370.3587	223.7389	1371.0763	295.3484	601.2515	448.00390000000004	494.7046	357.6783	785.8789	148.5885	389.3081
K02037	phosphate transport system permease protein	32.374700000000004	0.0	231.34550000000002	310.6682	257.9305	230.5913	88.0091	104.6893	85.5282	0.0	77.88380000000001	162.9369	195.58079999999998	217.4138	129.4674	372.48879999999997	85.1248	407.35869999999994	272.3909	125.6864	158.6393	104.64320000000001	219.1671	245.0917
K02038	phosphate transport system permease protein	33.887	0.0	278.154	566.4666	244.2372	319.6913	64.375	39.8226	173.0343	41.8339	107.2256	66.5096	223.1344	71.7627	127.5783	368.5057	182.094	180.0441	140.5085	98.1209	154.8921	97.7396	215.6565	230.8238
K02039	phosphate transport system protein	22.453699999999998	21.2349	279.6271	541.4314	223.7898	481.4673	69.273	236.9745	162.5555	30.122300000000003	205.7408	166.6488	189.69	98.55199999999999	150.6853	192.52450000000002	219.3231	157.4963	405.3564	177.1976	122.2198	149.50449999999998	274.4693	172.1346
K02040	phosphate transport system substrate-binding protein	320.27	89.9273	690.1422	736.7866	674.2723	622.3052	107.7398	442.4933	256.684	112.7715	600.0603	726.8536	648.7998	327.3992	301.2799	1253.2577	590.8308	1069.5695	271.7529	1026.1848	445.6615	884.7476	640.5445	1351.874
K02041	phosphonate transport system ATP-binding protein [EC:7.3.2.2]	93.3543	14.4604	150.15699999999998	79.6034	134.1819	132.666	25.8306	135.6559	97.6223	75.3005	233.0071	262.3019	10.329	148.7355	29.0645	288.5854	260.5454	958.0879	7.3063	243.3903	310.635	161.9918	202.37269999999998	509.4957
K02042	phosphonate transport system permease protein	128.2061	21.1268	367.6134	146.1642	267.3958	251.5222	34.919200000000004	176.0934	194.45669999999998	100.2135	474.5238	410.8325	14.801300000000001	112.7735	68.1297	585.9258	400.8651	1005.6853	17.192	327.0157	647.1204	145.38400000000001	336.2708	778.8586
K02044	phosphonate transport system substrate-binding protein	86.6577	35.2533	378.7457	163.9851	132.0095	255.3191	87.11529999999999	201.2653	98.55879999999999	105.13990000000001	269.3421	216.4019	8.8471	163.4502	29.9919	280.1052	355.9307	957.0618	23.258	233.0753	362.4873	334.0043	407.4672	491.2316
K02045	sulfate/thiosulfate transport system ATP-binding protein [EC:7.3.2.3]	320.5987	0.0	270.6272	1526.7189	74.9345	104.1309	0.0	98.24159999999999	655.3411	611.0831	273.7105	498.3464	271.2564	471.3287	483.52029999999996	66.5076	364.4455	40.1681	135.4586	131.5298	218.4282	1205.0557	386.3938	310.1545
K02046	sulfate/thiosulfate transport system permease protein	322.4051	0.0	204.04969999999997	1536.2033999999999	119.3692	99.1326	0.0	211.8853	700.2093	654.8084	742.5533	491.8897	238.5103	470.3524	496.3552	54.4508	543.2575	103.07130000000001	132.0628	20.852800000000002	242.2128	1220.4788999999998	343.66	422.07050000000004
K02047	sulfate/thiosulfate transport system permease protein	316.0	0.0	338.9871	1486.7263	55.5882	100.6213	7.3024	252.9492	691.9885999999999	631.0418999999999	209.5337	501.72540000000004	273.0394	471.0	492.3744	50.653	418.2772	90.2341	132.7938	138.9004	317.8783	1214.4496	434.6604	414.20210000000003
K02048	sulfate/thiosulfate transport system substrate-binding protein	257.1029	0.0	0.0	19.9521	0.0	0.0	0.0	17.3017	687.4143	437.7733	349.032	237.0	88.6293	451.0314	16.7251	0.0	132.62259999999998	0.0	23.3697	92.3845	67.9435	721.2964	107.5625	179.7
K02049	NitT/TauT family transport system ATP-binding protein	0.0	21.4498	123.6189	86.4921	76.814	0.0	5.5311	40.086600000000004	167.836	54.4871	76.898	204.8563	0.0	230.7003	0.0	412.2391	19.9861	503.5113	158.2054	55.2093	58.4335	149.025	102.0661	527.0226
K02050	NitT/TauT family transport system permease protein	798.3768	168.4848	847.4816	2364.0376	842.2073	631.5621	284.6595	794.4957	2753.5584999999996	1094.8971	1381.1263	1026.0945	1049.13	604.9857999999999	719.7981	2768.5732	1262.0992	1773.6913	528.4024000000001	860.2291	724.2496	2082.0966	1782.9718	1360.9589
K02051	NitT/TauT family transport system substrate-binding protein	42.7812	15.9068	440.1295	239.8896	446.9163	264.94149999999996	67.761	136.9908	131.1369	44.723	261.7613	436.47429999999997	71.3641	280.5236	148.6034	639.2293	256.0451	405.2905	333.8745	106.8783	197.156	284.9226	197.7991	219.0182
K02052	putative spermidine/putrescine transport system ATP-binding protein	0.0	0.0	0.0	69.2996	84.2037	95.5621	10.9659	29.2191	42.547	0.0	102.5154	34.004599999999996	31.0884	11.654	16.0598	7.3531	41.5959	9.2929	56.7485	0.0	32.1044	9.5934	149.6876	194.4498
K02053	putative spermidine/putrescine transport system permease protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302.6373
K02054	putative spermidine/putrescine transport system permease protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.9631
K02055	putative spermidine/putrescine transport system substrate-binding protein	0.0	0.0	0.0	0.0	0.0	57.7118	0.0	6.2616	0.0	0.0	10.5239	43.2099	0.0	18.2551	0.0	0.0	0.0	0.0	0.0	21.3195	0.0	0.0	0.0	267.1854
K02057	simple sugar transport system permease protein	0.0	0.0	0.0	136.0338	306.1376	0.0	54.6548	23.2992	0.0	0.0	343.4608	33.3976	288.1488	0.0	38.3323	0.0	279.5513	0.0	28.0964	0.0	226.9403	0.0	209.2879	0.0
K02058	simple sugar transport system substrate-binding protein	14.319	11.2161	81.2907	161.9647	349.95980000000003	317.16610000000003	57.61	139.3401	35.3867	19.1567	437.7149	34.8662	275.573	16.1146	60.7668	83.76339999999999	335.6932	183.6051	26.9591	77.6118	326.2595	112.7115	358.3006	96.8494
K02062	thiamine transport system ATP-binding protein [EC:7.6.2.15]	0.0	0.0	0.0	116.2002	31.7045	0.0	81.2235	0.0	0.0	0.0	20.6557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.2719	0.0	40.0729	0.0	20.0475	0.0
K02063	thiamine transport system permease protein	566.585	33.9519	1032.9996	1593.7569	70.7225	127.9252	0.0	195.1965	755.6555000000001	637.9418000000001	687.1895	1073.6414	266.27379999999994	606.2327	497.5584	589.2661	615.724	504.44759999999997	569.1196	93.9758	182.8803	1578.0919000000001	1014.3131	265.4451
K02064	thiamine transport system substrate-binding protein	683.5427	56.7279	1064.8531	2067.763	256.0193	370.194	121.41929999999999	439.6981	659.1235	735.7136	1038.8818	1197.763	443.00890000000004	1144.2162	581.5676	1426.5205	884.2568	287.5236	581.8835	657.6318	328.9197	1177.1453	1051.3552	217.7575
K02065	phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein	966.9449	70.8605	1698.0864	1735.7284	631.3051	729.9085	152.4791	854.2971	1018.6298	1036.3166	1722.5926	1311.9527	367.8247	839.251	606.9515	2386.3961	1631.0719	1472.682	169.3898	1508.0325	1102.4523	3095.8516999999997	1601.0568	1734.744
K02066	phospholipid/cholesterol/gamma-HCH transport system permease protein	911.9381	90.5437	2097.4181	1652.5946999999999	709.3288	658.12	172.099	1102.9345	1204.3912	866.9325	1913.0077	2098.2904	495.2907	1140.7625	614.9643	2367.9039	1824.0699	1724.9531	233.80630000000002	1550.5301	1169.4524999999999	3240.2725	1771.3258	1807.4855
K02067	phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	874.8763	78.8702	1544.2226	1581.6127	595.841	749.6289	132.0497	1016.4256	1059.1423	1271.1921	1884.5456	2159.4307	404.2695	1003.794	614.2669999999999	2245.1612999999998	1555.1986	1814.4346	224.6233	1688.7725	966.7938	3205.534	1605.8164	1793.1325000000002
K02068	UDP-glucose/iron transport system ATP-binding protein	70.5489	0.0	43.8402	113.2508	93.3048	0.0	0.0	69.7777	0.0	52.0	75.894	246.47590000000002	88.8611	145.6073	23.0	159.0517	42.415	358.2527	153.9604	106.26939999999999	263.64840000000004	152.9026	9.035	281.42150000000004
K02069	UDP-glucose/iron transport system permease protein	168.66410000000002	0.0	42.771100000000004	261.063	210.03879999999998	72.8575	21.4102	124.7215	60.8714	54.297000000000004	140.5876	113.743	207.6895	150.025	72.8391	112.251	121.92960000000001	645.8075	150.7513	51.2158	348.3934	174.6273	195.6518	336.6191
K02071	D-methionine transport system ATP-binding protein	936.1458	98.7873	2301.6735	2198.2635	1261.4431	1561.648	289.4231	748.1745	1894.2985	1197.4248	1823.4702	2243.3603	1154.8738	1674.2866000000001	764.6771	2499.5943	1458.1811	3115.9961	1427.5456	1554.7415	2195.2887	2470.9205	1919.6674	2044.6752
K02072	D-methionine transport system permease protein	1086.5104000000001	119.9959	3141.5612	2424.5459	1509.4314	2052.1108	357.0832	1610.3868	2011.6914000000002	1757.9487	2563.5427	2898.7451	1333.1517	1845.0784	889.3226	3943.0434	1601.0935	3635.7956	1536.4756	1973.1310999999998	2102.2392	3001.6132	2355.7592	2144.1914
K02073	D-methionine transport system substrate-binding protein	1352.2047	147.4662	3267.9323	2954.6919	1526.2711	1808.8256	445.6993	1531.9014	1883.838	1271.4947	2694.6818	2669.4959	1083.9325	2168.3343	977.7424	4036.6374	2125.8929	4623.3484	1769.0322	2467.8379999999997	2831.8638	3673.8444	2529.6198	2945.0861
K02074	zinc/manganese transport system ATP-binding protein	254.3471	0.0	515.6086	658.8271	343.895	235.102	46.2609	169.5686	670.7644	607.2068	444.1645	147.8777	439.8963	474.83509999999995	174.7912	147.6885	386.6426	53.564099999999996	208.5858	219.2304	215.7825	611.6428000000001	516.106	104.284
K02075	zinc/manganese transport system permease protein	264.8423	6.3162	467.9152	524.8497	292.07730000000004	467.6269	37.7424	182.5464	779.0525	561.36	426.3353	216.1114	420.23859999999996	618.5315	118.3995	158.9491	324.0704	77.5257	224.6234	296.8025	276.6503	721.0876999999999	302.3106	244.9933
K02076	Fur family transcriptional regulator, zinc uptake regulator	24.0	0.0	92.6948	14.8047	37.009	131.6627	0.0	8.4475	75.8495	4.3778	0.0	53.1422	0.0	31.2974	0.0	115.3943	0.0	37.0984	0.0	60.2304	25.1357	37.6077	7.2089	35.263999999999996
K02077	zinc/manganese transport system substrate-binding protein	261.8893	0.0	226.98170000000002	518.9802	307.7965	283.6702	61.0189	145.5727	711.8684000000001	623.9877	530.8032	184.89069999999998	196.8514	508.1812	150.8373	162.802	263.4259	61.6211	217.5907	186.0195	187.7844	658.8045000000001	289.9502	232.7953
K02078	acyl carrier protein	2649.7987	260.6001	5927.5425000000005	4470.9935000000005	2649.8305	2609.4351	747.0184	3336.0242	4559.6529	2979.4485	5499.8387	4201.1928	2165.7811	3326.9417	1894.7352	8113.0288	5340.4196	7115.589	1458.2379	3762.7834000000003	4029.5081	7698.3287	4895.3159	3701.0904
K02081	DeoR family transcriptional regulator, aga operon transcriptional repressor	0.0	34.3462	27.259	311.5668	161.2301	52.0	89.7716	196.8804	43.0	7.1051	360.5031	75.4205	148.7536	0.0	103.7207	16.7526	188.9688	46.8013	356.6242	27.1679	79.41600000000001	17.541	428.1887	32.605599999999995
K02082	D-galactosamine 6-phosphate deaminase/isomerase [EC:3.5.99.-]	91.45519999999999	0.0	439.1506	161.8191	300.00260000000003	617.2541	18.1637	100.2312	233.4099	34.5885	195.9855	284.1245	167.397	155.0607	190.9768	322.4771	188.68099999999998	381.1141	159.1465	137.55360000000002	184.8874	133.8029	129.4763	109.2557
K02083	allantoate deiminase [EC:3.5.3.9]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.7051	0.0	0.0	0.0	0.0	0.0	0.0	9.2956	0.0	0.0	0.0	0.0	0.0	0.0
K02086	DNA replication protein	96.2846	0.0	646.3351	137.6276	345.6879	727.6059	25.9509	124.6056	874.3654	84.0548	88.216	521.9581999999999	160.3179	231.6981	186.825	555.6782000000001	195.8974	573.5555	193.911	499.6725	158.6023	129.2231	60.781	142.0112
K02099	AraC family transcriptional regulator, arabinose operon regulatory protein	7.1485	0.0	46.549	256.65860000000004	191.3203	32.7398	0.0	89.7761	108.91130000000001	0.0	110.09790000000001	83.0603	174.9706	31.954900000000002	116.34960000000001	124.023	106.3395	124.0343	115.0	52.195800000000006	315.52	29.273600000000002	64.7573	27.971700000000002
K02100	MFS transporter, SP family, arabinose:H+ symporter	0.0	0.0	0.0	39.8605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.9879	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02103	GntR family transcriptional regulator, arabinose operon transcriptional repressor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.32	11.9135	0.0	0.0	0.0	0.0	0.0	12.4838	0.0	0.0	12.0	5.9159	0.0	0.0
K02106	short-chain fatty acids transporter	134.5742	0.0	174.72469999999998	0.0	49.151	68.4217	46.938500000000005	39.2978	7.7151	71.879	224.76780000000002	250.3743	0.0	85.2385	5.697	614.491	232.8673	976.4109	7.2815	139.7322	121.517	83.9023	23.0563	294.19509999999997
K02107	V/A-type H+/Na+-transporting ATPase subunit G/H	12.0564	6.0614	70.945	54.866	52.9341	43.7854	79.8844	110.4623	2.7853	5.3526	267.76189999999997	52.532	0.0	23.4465	4.4712	58.272	269.1085	162.8526	7.5526	40.278999999999996	282.9488	51.1229	94.98270000000001	155.9717
K02108	F-type H+-transporting ATPase subunit a	1327.9099999999999	89.2683	3502.7317	3029.0527	1902.9795	1808.1034	471.4266	1968.3843	1824.2814	1270.339	2639.9077	3284.7817999999997	1525.6746	1475.0204	985.6364	3664.7243	3012.2669	3436.2939	979.6025	2379.0963	2671.5162	2466.372	3483.3231	2600.1136
K02109	F-type H+-transporting ATPase subunit b	1197.7554	153.8881	3336.9227	3133.1874	1848.4327	1880.8958	551.6216	2155.6236	1727.8163	1428.2691	2857.7927	2873.7484	1201.7033	1613.1679	1053.1191999999999	3590.1296	3055.1026	3660.9392	1105.1277	2077.7159	2332.1095	3273.6345	3864.4333	2643.4757
K02110	F-type H+-transporting ATPase subunit c	1189.5973	146.2536	2543.7494	2643.5597	1162.9416	1123.0485	270.3868	1580.9618	1820.9287	1374.3208000000002	2376.1928	2563.7364000000002	864.8419	1380.4257	877.7189000000001	3081.2864	2139.2034	2867.5804	734.7309	2067.4937	2193.8488	2823.962	2094.0515	1980.8268
K02111	F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]	1329.5636	117.8005	2494.0634	3304.6076	1372.337	1955.9694	362.5531	1775.8831	1944.0092	1234.6424	2145.7539	2856.5555	1208.5639	1155.1375	947.8774	4030.2246	2968.7114	3167.5289	1032.3146	1509.465	1941.3597	2969.816	3496.0736	2446.0888
K02112	F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]	1097.0882	90.4418	2549.1985	3100.9581	1592.204	1569.9472	398.5586	1785.6492	1663.7749999999999	1319.6169	2325.8442	1911.0579	971.3032000000001	1583.1977	955.9661	3527.6265	2454.3407	2903.1443	1221.8061	2040.5034	1647.5239000000001	3325.1069	3564.3842	2217.9402999999998
K02113	F-type H+-transporting ATPase subunit delta	1422.5885	126.4168	2708.7246999999998	3050.6697999999997	1460.0417	1940.4993	488.5707	1727.5775	2376.6358	1261.751	2783.3523999999998	2588.109	1585.0321999999999	1611.6081000000001	1042.0542	3627.0312	2999.9132	3296.2429	993.9933	2486.5762	2184.5449	2711.6022	2937.9928	2407.0589
